review_id,source_key,review_decision,selected_core_id,losing_core_ids,name_source,geometry_policy,review_note,updated_at
village_tract:MMR004001011:row3475:village_tract_boundary_Chin_v94.zip_mmr_chn_polbnda_adm4_mimu_250k.shp,village_tract:MMR004001011:row3475:village_tract_boundary_Chin_v94.zip_mmr_chn_polbnda_adm4_mimu_250k.shp,keep_both,6711,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
village_tract:MMR001012001:row4080:village_tract_boundary_Kachin_v94.zip_mmr_kch_polbnda_adm4_mimu_250k.shp,village_tract:MMR001012001:row4080:village_tract_boundary_Kachin_v94.zip_mmr_kch_polbnda_adm4_mimu_250k.shp,keep_both,6611,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
village_tract:MMR003001037:row4798:village_tract_boundary_Kayin_v94.zip_mmr_kyn_polbnda_adm4_unhcr_mimu_250k.shp,village_tract:MMR003001037:row4798:village_tract_boundary_Kayin_v94.zip_mmr_kyn_polbnda_adm4_unhcr_mimu_250k.shp,keep_both,5042,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
village_tract:MMR003001073:row4817:village_tract_boundary_Kayin_v94.zip_mmr_kyn_polbnda_adm4_unhcr_mimu_250k.shp,village_tract:MMR003001073:row4817:village_tract_boundary_Kayin_v94.zip_mmr_kyn_polbnda_adm4_unhcr_mimu_250k.shp,keep_both,5039,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
village_tract:MMR009004013:row5549:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract:MMR009004013:row5549:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,keep_both,7070,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
village_tract:MMR009009008:row5693:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract:MMR009009008:row5693:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,keep_both,7014,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
village_tract:MMR009010005:row5783:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract:MMR009010005:row5783:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,keep_both,7037,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
village_tract:MMR009010010:row5834:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract:MMR009010010:row5834:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,keep_both,7037,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
village_tract:MMR009019017:row6219:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract:MMR009019017:row6219:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,keep_both,6878,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
village_tract:MMR009016005:row6296:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,village_tract:MMR009016005:row6296:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp,keep_both,7130,,,,auto: unique weak-link (no_exact_name + 1 cand + weak spatial) → keep_both,2026-09-21T10:33:07.005757Z
