review_id,source_key,review_decision,selected_core_id,losing_core_ids,name_source,geometry_policy,review_note,updated_at
village:165139:row465:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:165139:row465:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,150536,161474,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:165274:row892:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:165274:row892:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,150902,161444,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:165287:row941:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:165287:row941:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,150901,161393,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:165391:row988:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:165391:row988:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,151021,172514,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:165390:row990:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:165390:row990:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,151019,172517,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (53.3 m),2026-09-21T10:42:55.297Z
village:165389:row991:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:165389:row991:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,172516,151018,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (99.8 m),2026-09-21T10:42:55.297Z
village:164655:row1119:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:164655:row1119:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,150402,160010,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (68.2 m),2026-09-21T10:42:55.297Z
village:164672:row1133:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:164672:row1133:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,150372,159977,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:164704:row1154:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:164704:row1154:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,150366,159997,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (33.2 m),2026-09-21T10:42:55.297Z
village:164792:row1373:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,village:164792:row1373:village_point_Chin_v96.zip_mmr_chn_pplp2_250k_wfp_mimu.shp,merge_confirmed_duplicate,150330,136992,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (39.6 m),2026-09-21T10:42:55.297Z
village:166835:row65:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:166835:row65:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,154233,116183,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (192.3 m),2026-09-21T10:42:55.297Z
village:166395:row131:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:166395:row131:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,116341,161236,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (231.1 m),2026-09-21T10:42:55.297Z
village:166761:row617:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:166761:row617:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,154778,161216,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:166729:row664:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:166729:row664:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,154742,173066,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (24.0 m),2026-09-21T10:42:55.297Z
village:166643:row754:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:166643:row754:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,154784,161210,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:166556:row761:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:166556:row761:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,154788,148013,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:166613:row770:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:166613:row770:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,160058,172665,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (4.4 m),2026-09-21T10:42:55.297Z
village:216871:row773:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:216871:row773:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,154796,160051,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (203.3 m),2026-09-21T10:42:55.297Z
village:216923:row942:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:216923:row942:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,154558,154557,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (46.4 m),2026-09-21T10:42:55.297Z
village:167235:row943:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,village:167235:row943:village_point_Kachin_v96.zip_mmr_kcn_pplp2_250k_mimu.shp,merge_confirmed_duplicate,154557,154558,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (95.1 m),2026-09-21T10:42:55.297Z
village:218804:row10:village_point_Kayah_v96.zip_mmr_kyh_pplp2_250k_mimu.shp,village:218804:row10:village_point_Kayah_v96.zip_mmr_kyh_pplp2_250k_mimu.shp,merge_confirmed_duplicate,116927,161937,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:168776:row13:village_point_Kayah_v96.zip_mmr_kyh_pplp2_250k_mimu.shp,village:168776:row13:village_point_Kayah_v96.zip_mmr_kyh_pplp2_250k_mimu.shp,merge_confirmed_duplicate,116924,161938,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (115.7 m),2026-09-21T10:42:55.297Z
