postal_code,status,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,inferred_locality_type,matched_township_id,matched_local_admin_area_id,name_evidence,match_method,duplicate_extra_source_rows,source_row_count_en,source_row_count_my,reason,matched_township_public_id,matched_local_admin_public_id,v2_status,v2_reason
0236229,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ကူးတို့ကုန်း ကျေးရွာအုပ်စု,Ku Toet Kone Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,b42668a3-e16a-4f04-bad6-3b2fe5d398e6,linked_exact_local_area,linked to frozen create village_tract:MMR005003030:row10831:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236230,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ပေါက်တော ကျေးရွာအုပ်စု,Pauk Taw Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,61d44b50-7050-4c23-ab35-abb7c47fd794,linked_exact_local_area,linked to frozen create village_tract:MMR005003031:row10855:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236231,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ကျောက်ဖူးကုန်း ကျေးရွာအုပ်စု,Kyauk Hpu Kone Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,cf668567-3e59-4584-a8dd-7e8b812c8cfe,linked_exact_local_area,linked to frozen create village_tract:MMR005003032:row10833:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236232,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,သောင်ကြီး ကျေးရွာအုပ်စု,Thaung Gyi Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,91fe7c7f-e13a-47ac-a8e6-18d015d9f277,linked_exact_local_area,linked to frozen create village_tract:MMR005003033:row10866:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236233,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ကင်းရွာ ကျေးရွာအုပ်စု,Kin Ywar Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,03539902-0e25-421c-ac2b-b4e1b43371ff,linked_exact_local_area,linked to frozen create village_tract:MMR005003034:row10829:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236234,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ရွှေဘုံသာ ကျေးရွာအုပ်စု,Shwe Bon Thar Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,f7a02bf6-64e3-45ce-af91-34d29589425d,linked_exact_local_area,linked to frozen create village_tract:MMR005003035:row10856:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236235,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ခေါင်းကွဲ ကျေးရွာအုပ်စု,Gaung Kwe Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,3f642cea-2993-4547-80ec-53f80f3f5716,linked_exact_local_area,linked to frozen create village_tract:MMR005003036:row10827:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236236,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ငါးပယ် ကျေးရွာအုပ်စု,Ngar Pei Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,3fb93ae2-f825-4147-9e36-5ab2fcbc2690,linked_exact_local_area,linked to frozen create village_tract:MMR005003037:row10849:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236237,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,မြစ်သာ ကျေးရွာအုပ်စု,Myit Thar Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,413be751-9306-4165-8015-1f606a0d511f,linked_exact_local_area,linked to frozen create village_tract:MMR005003038:row10843:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236238,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,တွင်းကြီး ကျေးရွာအုပ်စု,Twin Gyi Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,ba7971e2-ac41-4d0b-8a55-eea43738a32b,linked_exact_local_area,linked to frozen create village_tract:MMR005003039:row10868:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236239,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,မကျီးဘုတ် ကျေးရွာအုပ်စု,Ma Gyi Boke Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,04437706-3dae-46e0-8d35-2e7a86f3b98e,linked_exact_local_area,linked to frozen create village_tract:MMR005003040:row10838:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236240,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,အိုင်သာ ကျေးရွာအုပ်စု,Aing Thar Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,4ddb1ae2-8fa3-44be-bc26-3e79e3b3efd2,linked_exact_local_area,linked to frozen create village_tract:MMR005003041:row10823:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236241,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ချောင်းဇင်း ကျေးရွာအုပ်စု,Chaung Zin Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,49425ac2-7e23-47d2-ad59-f3330cf67921,linked_exact_local_area,linked to frozen create village_tract:MMR005003042:row10826:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236242,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ပေါက်ချောင်း ကျေးရွာအုပ်စု,Pauk Chaung Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,dc56e669-3ffe-4697-a82f-5729681b4cc9,linked_exact_local_area,linked to frozen create village_tract:MMR005003043:row10854:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236243,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ရွာပုလဲ ကျေးရွာအုပ်စု,Ywar Pale Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,7e5a125a-0c5e-4b60-aa10-929675e1d7d2,linked_exact_local_area,linked to frozen create village_tract:MMR005003044:row10871:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236244,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ကျောင်းဖြူ ကျေးရွာအုပ်စု,Kyaung Hpyu Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,8a954a50-afe5-4e49-b06c-000517186fb7,linked_exact_local_area,linked to frozen create village_tract:MMR005003045:row10836:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236245,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ဘုန်းခေါင်း ကျေးရွာအုပ်စု,Bone Khaung Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,d589c68d-067f-4ac6-87f0-2d56491a59a3,linked_exact_local_area,linked to frozen create village_tract:MMR005003046:row10824:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236246,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,ငါးရန့်အို ကျေးရွာအုပ်စု,Nga Yant Oh Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,76745d0e-4666-48ff-91db-fb93e754bee2,linked_exact_local_area,linked to frozen create village_tract:MMR005003047:row10848:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236247,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,မြစ်ဆုံ ကျေးရွာအုပ်စု,Myit Son Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,9f40a98e-2b06-4e94-9cfe-a31a9584bbb4,linked_exact_local_area,linked to frozen create village_tract:MMR005003048:row10842:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0236248,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,မြောင် မြို့နယ်,Myaung Township,သီရိဇေယျာ ကျေးရွာအုပ်စု,Thiri Zay Yar Village Tract,village_tract,6875,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,370fbc82-1323-4bb0-ae14-d5ab7ca53124,linked_exact_local_area,linked to frozen create village_tract:MMR005003049:row10867:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0237001,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ထားဝယ်ဈေး ရပ်ကွက်,Dawei Zay Quarter,ward,6831,6844,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,18ba4311-90dc-4633-8311-685dde285e7a,linked_exact_local_area,Unique exact approved local-admin under matched township
0237002,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ဧမြဝတီ ရပ်ကွက်,Aye Mya Wa Di Quarter,ward,6831,6849,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,,linked_exact_local_area,Unique exact approved local-admin under matched township
0237003,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,နန္ဒဝန်ကွက်သစ် ရပ်ကွက်,Nan Da Wun Kwet Thit Quarter,ward,6831,6848,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,a6eea46c-ac40-42b4-98a0-d233fe20bf67,linked_exact_local_area,Unique exact approved local-admin under matched township
0237004,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,မိုးဇာ ရပ်ကွက်,Moe Zar Quarter,ward,6831,6847,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,f5f6a708-f29a-4393-9e20-2b2b9e836a47,linked_exact_local_area,Unique exact approved local-admin under matched township
0237005,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,မြို့သစ် ရပ်ကွက်,Myo Thit Quarter,ward,6831,6851,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,65e4849c-54d2-4aef-9046-1d76af7ee98d,linked_exact_local_area,Unique exact approved local-admin under matched township
0237006,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ပန်းဘဲတန်း ရပ်ကွက်,Pan Be Dan Quarter,ward,6831,6850,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,e7c443b5-4062-4d10-85ec-e1cde25a2a63,linked_exact_local_area,Unique exact approved local-admin under matched township
0237007,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ပိုးတန်း ရပ်ကွက်,Poe Tan Quarter,ward,6831,6846,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,16b3c8cf-3ab9-4f1d-980c-4d723378b382,linked_exact_local_area,Unique exact approved local-admin under matched township
0237008,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,မင်းလမ်း ရပ်ကွက်,Min Lan Quarter,ward,6831,6839,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,dd7a457c-113f-43a1-808f-31bf0c53aca0,linked_exact_local_area,Unique exact approved local-admin under matched township
0237009,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,တကောင်း ရပ်ကွက်,Ta Kaung Quarter,ward,6831,6842,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,18ff0251-14a9-4b54-9144-906a06e10ca5,linked_exact_local_area,Unique exact approved local-admin under matched township
0237010,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,စိန်ကုန်း ရပ်ကွက်,Sein Kone Quarter,ward,6831,6852,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,981234a6-7405-4c66-808e-e37005c8ac8d,linked_exact_local_area,Unique exact approved local-admin under matched township
0237011,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ထုံးဘို ရပ်ကွက်,Htone Bo Quarter,ward,6831,6840,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,0b48078c-2f4c-47fd-96a3-74ddc8b52ee4,linked_exact_local_area,Unique exact approved local-admin under matched township
0237012,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ဇေယျကွက်သစ် ရပ်ကွက်,Zay Yar Kwet Thit Quarter,ward,6831,6836,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,46e9f679-dabc-400e-a9fa-ef53f5961b73,linked_exact_local_area,Unique exact approved local-admin under matched township
0237013,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ရွာထောင် ရပ်ကွက်,Ywar Htaung Quarter,ward,6831,6841,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,e8245390-4a6c-46ba-b2dd-92fe696323b2,linked_exact_local_area,Unique exact approved local-admin under matched township
0237014,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,မီးရထား ရပ်ကွက်,Mee Ya Htar Quarter,ward,6831,6830,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,cbfe1224-8160-4537-8666-c48e56d8912f,linked_exact_local_area,Unique exact approved local-admin under matched township
0237015,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ပတ္တမြား ရပ်ကွက်,Pa Da Myar Quarter,ward,6831,6835,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,90a29746-113d-4466-a8b6-b0fa1333caf1,linked_exact_local_area,Unique exact approved local-admin under matched township
0237016,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,နီလာ ရပ်ကွက်,Ni Lar Quarter,ward,6831,6833,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,462ac1fa-20da-4c72-9723-93adff5f2569,linked_exact_local_area,Unique exact approved local-admin under matched township
0237017,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ရွှေမင်းဝံ ရပ်ကွက်,Shwe Min Wun Quarter,ward,6831,6834,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,06714574-f805-4584-8750-3edea2a2cf14,linked_exact_local_area,Unique exact approved local-admin under matched township
0237018,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ပါရမီ ရပ်ကွက်,Par Ra Mi Quarter,ward,6831,6838,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,1ed9e486-def3-45df-aeee-4bd718fcba09,linked_exact_local_area,Unique exact approved local-admin under matched township
0237019,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,တင်းတိပ် ရပ်ကွက်,Tin Teik Quarter,ward,6831,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6831 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,,missing_local_admin_identity,township resolved; no exact inventory identity for locality
0237020,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,စီတီး ရပ်ကွက်,Si Tee Quarter,ward,6831,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6831 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,,missing_local_admin_identity,township resolved; no exact inventory identity for locality
0237021,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ပဲကတိုး ရပ်ကွက်,Pe Ka Toe Quarter,ward,6831,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6831 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,,missing_local_admin_identity,township resolved; no exact inventory identity for locality
0237022,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,သောတာပန် ရပ်ကွက်,Thaw Ta Pan Quarter,ward,6831,6837,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,798c1787-65c1-41ff-8b09-177270a020d2,linked_exact_local_area,Unique exact approved local-admin under matched township
0237023,missing_local_admin_identity,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ပြူကံ ရပ်ကွက်,Pyu Kan Quarter,ward,6831,,no_exact_or_fuzzy,missing_local_after_rebind,0,1,1,"Township 6831 resolved, but no exact approved ward/village-tract identity matched; will not invent admin from postal text",,,missing_local_admin_identity,township resolved; no exact inventory identity for locality
0237200,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ကျောင်းဖြူ ကျေးရွာအုပ်စု,Kyaung Hpyu Village Tract,village_tract,6831,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,d8406f00-f29f-49fd-bdde-7ceb152754bb,linked_exact_local_area,linked to frozen create village_tract:MMR005001078:row10942:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0237201,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ညောင်ပင်ဇင် ကျေးရွာအုပ်စု,Nyaung Pin Zin Village Tract,village_tract,6831,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,933b5fb7-66bb-4f25-814d-a90eff64201a,linked_exact_local_area,linked to frozen create village_tract:MMR005001002:row10965:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0237202,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,တလိုင်း ကျေးရွာအုပ်စု,Ta Laing Village Tract,village_tract,6831,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,3b8b4931-271e-401c-8ed7-2ba95e5969a9,linked_exact_local_area,linked to frozen create village_tract:MMR005001079:row10981:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0237203,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,မဲဇလီချောင်း ကျေးရွာအုပ်စု,Me Za Li Chaung Village Tract,village_tract,6831,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,60bfa39c-b464-42f6-9a6a-93026bd7cc17,linked_exact_local_area,linked to frozen create village_tract:MMR005001080:row10952:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0237204,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ထုံးဘို ကျေးရွာအုပ်စု,Htone Bo Village Tract,village_tract,6831,6840,exact_my+en,exact_local_under_township,0,1,1,Unique exact approved local-admin under matched township,,0b48078c-2f4c-47fd-96a3-74ddc8b52ee4,linked_exact_local_area,Unique exact approved local-admin under matched township
0237205,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ဆင်တပ် ကျေးရွာအုပ်စု,Sin Tat Village Tract,village_tract,6831,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,e35c9bd8-c09c-48da-93ad-e842bd84f726,linked_exact_local_area,linked to frozen create village_tract:MMR005001006:row10978:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0237206,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ဗြဲတရော် ကျေးရွာအုပ်စု,Bye Ta Yaw Village Tract,village_tract,6831,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,77d5b6f2-0de2-44bb-92ff-5f75d64438c9,linked_exact_local_area,linked to frozen create village_tract:MMR005001007:row10925:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
0237207,linked_exact_local_area,စစ်ကိုင်းတိုင်းဒေသကြီး,Sagaing Region,စစ်ကိုင်း မြို့နယ်,Sagaing Township,ကြွယ်လူး ကျေးရွာအုပ်စု,Kywei Lu Village Tract,village_tract,6831,,exact_my+en,exact_local_frozen_create,0,1,1,"Exact name matches Phase-3 approved create_mimu_placeholder / create_new, but no local_admin_area_id exists yet — do not invent id from postal text",,b24dbfce-6bb3-4f28-984e-10326767dbed,linked_exact_local_area,linked to frozen create village_tract:MMR005001008:row10943:village_tract_boundary_Sagaing_v94.zip_mmr_sag_polbnda_adm4_250k_mimu_1.shp via exact name under township
