duplicate_type,admin_level,parent_id,normalized_name,admin_area_ids,name_row_ids,row_count,review_reason
exact_duplicate_name_rows,,,ဆီဆိုင်,6091,7218;7792,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မောက်မယ်,6092,7292;7812,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လင်းခေး,6093,7270;7766,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နမ့်စန်,6108,7343;7650,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တောင်ကြီး,6114,7422;8034,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဟိုပုန်း,6124,5204;8212,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လွိုင်လင်,6126,7280;8238,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ပင်းတယ,6144,7377;7616,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကလော,6160,7226;7570,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,သာစည်,6164,7440;8100,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တောင်ကြီး,6176,7158;8038,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဝမ်းတွင်း,6185,7453;7742,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရွာငံ,6187,7465;8280,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,6192,7473;7776,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကျောက်ဆည်,6197,7123;7676,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မြစ်သား,6200,7339;7636,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,အမရပူရ,6202,7167;8082,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,စဉ့်ကိုင်,6205,7408;8232,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,အမရပူရ,6207,5198;7572,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မဟာအောင်မြေ,6224,5200;7890,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ချမ်းအေးသာဇံ,6237,7182;8348,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မန္တလေး,6273,7129;8168,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ပုသိမ်ကြီး,6276,7368;8044,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရပ်စောက်,6280,7274;7722,2,Remove exact duplicate name rows while preserving one row and useful aliases
