source_key,entity_type,source_name_mm,source_name_en,source_parent,source_geometry_preview_path,candidate_core_ids,candidate_names,candidate_parents,candidate_types,name_evidence,overlap_percent,distance_m,dependency_counts,recommended_action,review_decision,selected_core_id,review_note
village_tract:MMR017008050:row33:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ကြခတ်ကွင်း,Kya Khat Kwin,Ayeyarwady > Hinthada > Hinthada,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017008050_row33_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7200,အမှတ် (၄) ရပ်ကွက်,ဟင်္သာတ,ward,no_exact_name,0.0,2142.8,7200:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=84|area_m2=5132680|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017016002:row415:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ညောင်လိန်,Nyaung Lein,Ayeyarwady > Labutta > Labutta,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017016002_row415_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7347,အမှတ် (၁၀) ရပ်ကွက်,လပွတ္တာ,ward,no_exact_name,0.0,2268.0,7347:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=43|area_m2=445914|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017022056:row556:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ရေတွင်းကုန်း,Yae Twin Kone,Ayeyarwady > Maubin > Danubyu,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017022056_row556_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7249,အမှတ် (၁၇) ရပ်ကွက်,ဓနုဖြူ,ward,no_exact_name,0.0,2102.2,7249:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=46|area_m2=1008465|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017018019:row613:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,တယ်ချောင်း,Tei Chaung,Ayeyarwady > Labutta > Mawlamyinegyun,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017018019_row613_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7387,အမှတ် (၁၂) ရပ်ကွက်,မော်လမြိုင်ကျွန်း,ward,no_exact_name,0.0,2485.4,7387:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=62|area_m2=337473|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017020015:row787:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ကဇင်းငူ,Ka Zin Ngu,Ayeyarwady > Maubin > Pantanaw,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017020015_row787_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7331,မြို့ကွက်သစ်ရပ်ကွက်,ပန်းတနော်,ward,no_exact_name,0.0,2180.3,7331:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=158|area_m2=1198406|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017020701:row824:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,,Urban,Ayeyarwady > Maubin > Pantanaw,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017020701_row824_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7331,မြို့ကွက်သစ်ရပ်ကွက်,ပန်းတနော်,ward,no_exact_name,100.0,605.2,7331:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=158|area_m2=1198406|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017002008:row1156:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ကွင်းယား (အရှေ့),Kwin Yar (East),Ayeyarwady > Pathein > Kangyidaunt,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017002008_row1156_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7342,အမှတ် (၄) ရပ်ကွက်,ကန်ကြီးထောင့်,ward,no_exact_name,0.0,2441.2,7342:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=73|area_m2=1509127|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017002071:row1169:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,လဟာကလူ,La Har Ka Lu,Ayeyarwady > Pathein > Kangyidaunt,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017002071_row1169_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7343,အမှတ် (၅) ရပ်ကွက်,ကန်ကြီးထောင့်,ward,no_exact_name,0.0,2337.7,7343:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=140|area_m2=2793818|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017002036:row1177:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,မိချောင်းတစ်ရာ,Mi Chaung Ta Yar,Ayeyarwady > Pathein > Kangyidaunt,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017002036_row1177_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7338,အမှတ် (၇) ရပ်ကွက်,ကန်ကြီးထောင့်,ward,no_exact_name,0.0,1833.6,7338:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=189|area_m2=1699350|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017005060:row1300:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ခရုရိုး,Kha Yu Yoe,Ayeyarwady > Pathein > Kyonpyaw,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017005060_row1300_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7274,အောင်ဆန်းရပ်ကွက်,ကျုံပျော်,ward,no_exact_name,0.0,2383.3,7274:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=99|area_m2=1618622|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017005004:row1315:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,လဟာပိုင်း,La Har Paing,Ayeyarwady > Pathein > Kyonpyaw,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017005004_row1315_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7274,အောင်ဆန်းရပ်ကွက်,ကျုံပျော်,ward,no_exact_name,0.0,2111.5,7274:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=99|area_m2=1618622|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017001010:row1477:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,လင်းဝင်းကြီး,Lin Win Gyi,Ayeyarwady > Pathein > Pathein,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017001010_row1477_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7361,အမှတ် (၁၀) ရပ်ကွက်,ပုသိမ်,ward,no_exact_name,0.0,2299.6,7361:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=335|area_m2=4875634|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017001034:row1482:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,မရမ်းချောင်း,Ma Yan Chaung,Ayeyarwady > Pathein > Pathein,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017001034_row1482_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7346,အမှတ် (၁၁) ရပ်ကွက်(ကန်တိုမင်),ပုသိမ်,ward,no_exact_name,0.0,2220.1,7346:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=215|area_m2=8789478|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017001037:row1491:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ပေါက်ကုန်း,Pauk Kone,Ayeyarwady > Pathein > Pathein,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017001037_row1491_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7357,အမှတ် (၁၄) ရပ်ကွက်,ပုသိမ်,ward,no_exact_name,0.0,2380.1,7357:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=105|area_m2=1848015|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017001039:row1492:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ပျဉ်းကတိုးကုန်း,Pyin Ka Doe Kone,Ayeyarwady > Pathein > Pathein,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017001039_row1492_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7330,အမှတ် (၁၃) ရွှေဝတ်မှုန် ရပ်ကွက်,ပုသိမ်,ward,no_exact_name,0.0,1382.5,7330:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=36|area_m2=2514880|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017001030:row1505:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,သစ်ပုတ်ကုန်း,Thit Poke Kone,Ayeyarwady > Pathein > Pathein,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017001030_row1505_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7349,အမှတ် (၉) ရပ်ကွက်,ပုသိမ်,ward,no_exact_name,0.0,2195.3,7349:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=191|area_m2=2312617|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017006034:row1593:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ဒေါင့်ကြီးရိုးမဒေါ့,Daunt Gyi Yoe Ma Dawt,Ayeyarwady > Pathein > Yegyi,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017006034_row1593_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7284,အမှတ် (၅) ရပ်ကွက်,ရေကြည်,ward,no_exact_name,0.0,2135.5,7284:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=324|area_m2=968561|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017006038:row1636:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ညောင်ငူလက်ခုတ်,Nyaung Ngu Let Khoke,Ayeyarwady > Pathein > Yegyi,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017006038_row1636_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7277,အမှတ် (၁) ရပ်ကွက်,ရေကြည်,ward,no_exact_name,0.0,1703.4,7277:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=45|area_m2=814224|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017006045:row1642:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ဆပ်ကွင်း,Sat Kwin,Ayeyarwady > Pathein > Yegyi,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017006045_row1642_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7277,အမှတ် (၁) ရပ်ကွက်,ရေကြည်,ward,no_exact_name,0.0,1919.2,7277:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=45|area_m2=814224|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017006002:row1653:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,သင်္ဃန်းဒေါင့်,Thin Gan Daunt,Ayeyarwady > Pathein > Yegyi,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017006002_row1653_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7268,ဆရာစံရပ်ကွက်,ရေကြည်,ward,no_exact_name,0.0,2469.9,7268:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=119|area_m2=832471|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017006055:row1654:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,သစ်ဖြူပင်,Thit Hpyu Pin,Ayeyarwady > Pathein > Yegyi,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017006055_row1654_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7261,သောင်တန်း(အောင်ဆန်း)ရပ်ကွက်,ရေကြည်,ward,no_exact_name,0.0,2334.8,7261:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=64|area_m2=459167|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017026012:row1757:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ချောင်းဖျား,Chaung Hpyar,Ayeyarwady > Pyapon > Dedaye,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017026012_row1757_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7426,အမှတ် (၁) ရပ်ကွက်,ဒေးဒရဲ,ward,no_exact_name,0.0,1821.4,7426:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=71|area_m2=1009797|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017025063:row1869:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,ခနောင်,Kha Naung,Ayeyarwady > Pyapon > Kyaiklat,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017025063_row1869_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7422,အမှတ် (၄) ရပ်ကွက်,ကျိုက်လတ်,ward,no_exact_name,0.0,2467.9,7422:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=42|area_m2=940140|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR017025066:row1918:village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp,village_tract,တပေတမော့,Ta Pay Ta Mawt,Ayeyarwady > Pyapon > Kyaiklat,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR017025066_row1918_village_tract_boundary_Ayeyarwady_v94.zip_mmr_ady_polbnda_adm4_mimu_250k.shp.geojson,7421,အမှတ် (၅) ရပ်ကွက်,ကျိုက်လတ်,ward,no_exact_name,0.0,1895.1,7421:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=67|area_m2=1905063|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR008002004:row2039:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,ဘန့်ပြင်,Bant Pyin,Bago (West) > Pyay > Paukkhaung,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR008002004_row2039_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,7113,အမှတ် (၅) ရပ်ကွက်,ပေါက်ခေါင်း,ward,no_exact_name,0.0,2237.4,7113:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=77|area_m2=1212201|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR008006018:row2195:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,ဒုရင်ဒုဘို,Du Rin Du Bo,Bago (West) > Pyay > Shwedaung,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR008006018_row2195_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,7141,ယွန်းတန်းရပ်ကွက်,ရွှေတောင်,ward,no_exact_name,0.0,2328.4,7141:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=66|area_m2=661662|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR008006009:row2205:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,ကြို့ကုန်း,Kyoet Kone,Bago (West) > Pyay > Shwedaung,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR008006009_row2205_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,7142,ကြာနီကန်ရပ်ကွက်,ရွှေတောင်,ward,no_exact_name,0.0,1749.8,7142:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=203|area_m2=1910767|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR008005017:row2256:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,ကန်နှစ်ဆင့်,Kan Hnit Sint,Bago (West) > Pyay > Thegon,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR008005017_row2256_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,7159,ချမ်းမြေ့သာယာရပ်ကွက်,သဲကုန်း,ward,no_exact_name,0.0,1803.9,7159:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=44|area_m2=877423|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR008005003:row2276:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,အုပ်ဆွဲ,Oke Swea,Bago (West) > Pyay > Thegon,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR008005003_row2276_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,7138,ပေါက်တောရပ်ကွက်,သဲကုန်း,ward,no_exact_name,0.0,1622.2,7138:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=126|area_m2=4212857|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR008005001:row2277:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,ပိတ်ချင်းကုန်း,Peik Chin Kone,Bago (West) > Pyay > Thegon,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR008005001_row2277_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,7140,ကန်တော်မင်္ဂလာရပ်ကွက်,သဲကုန်း,ward,no_exact_name,0.0,1658.0,7140:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=87|area_m2=2724891|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR007007033:row2807:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,ဖအောင်းစု,Hpa Aung Su,Bago (East) > Bago > Daik-U,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR007007033_row2807_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,5912,ဝါဆိုရပ်ကွက်,ဒိုက်ဦး,ward,no_exact_name,0.0,2251.6,5912:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=89|area_m2=1261191|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR007007001:row2817:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,ကျွန်းကုန်း,Kyun Kone,Bago (East) > Bago > Daik-U,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR007007001_row2817_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,5918,မင်းတဲရပ်ကွက်,ဒိုက်ဦး,ward,no_exact_name,0.0,2205.2,5918:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=100|area_m2=1032518|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR007002008:row3101:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,ထောင်မင်း,Htaung Min,Bago (East) > Bago > Thanatpin,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR007002008_row3101_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,5859,ရွာသစ်ပိုင်းရပ်ကွက်,သနပ်ပင်,ward,no_exact_name,0.0,2477.7,5859:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=55|area_m2=216541|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR007002004:row3143:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,စွန်ပိ,Sun Pi,Bago (East) > Bago > Thanatpin,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR007002004_row3143_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,5864,ဘုရားကြီးပိုင်းရပ်ကွက်,သနပ်ပင်,ward,no_exact_name,0.0,2326.1,5864:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=44|area_m2=385822|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR007004007:row3179:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,ကြာလဟာ,Kyar La Har,Bago (East) > Bago > Waw,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR007004007_row3179_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,5870,ချမ်းမြသာစည်ရပ်ကွက်,ဝေါ,ward,no_exact_name,0.0,2453.9,5870:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=42|area_m2=680797|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR007009018:row3381:village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp,village_tract,လဲဘူး,Le Bu,Bago (East) > Taungoo > Taungoo,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR007009018_row3381_village_tract_boundary_Bago_v94.zip_mmr_bgo_polbnda_adm4_mimu_250k_1.shp.geojson,5946,ရခိုင်စု၊ နေပူကုန်းရပ်ကွက်,တောင်ငူ,ward,no_exact_name,0.0,2444.8,5946:{names=3|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=53|area_m2=1368547|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR004001011:row3475:village_tract_boundary_Chin_v94.zip_mmr_chn_polbnda_adm4_mimu_250k.shp,village_tract,စီဇာမွာလ်,C. Zamual,Chin > Falam > Falam,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR004001011_row3475_village_tract_boundary_Chin_v94.zip_mmr_chn_polbnda_adm4_mimu_250k.shp.geojson,6711,ကျင်မွာလ်ရပ်ကွက်,ဖလမ်း,ward,no_exact_name,0.0,2319.3,6711:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=1|saved_places=0|geom_npoints=91|area_m2=1159273|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
village_tract:MMR001013025:row4035:village_tract_boundary_Kachin_v94.zip_mmr_kch_polbnda_adm4_mimu_250k.shp,village_tract,ပန်ခမ်း,Pang Hkam,Kachin > Bhamo > Mansi,reports/admin-reconciliation-v2/phase3-previews/village_tract_MMR001013025_row4035_village_tract_boundary_Kachin_v94.zip_mmr_kch_polbnda_adm4_mimu_250k.shp.geojson,6583,弄岛镇,မံစီ,special_area,no_exact_name,6.0,5404.0,6583:{names=2|children=0|places=0|addresses=0|streets=0|buildings=0|postal_local=0|saved_places=0|geom_npoints=849|area_m2=101751996|verification=unverified},manual_review,,,Spatial-only candidate blocked (do not merge by geometry alone)
