source_entity_type,source_pcode,source_name_en,source_name_my,source_alt_en,source_alt_my,source_region,source_ts_pcode,source_ts_name,source_vt_pcode,source_vt_name,source_parent_path,source_lon,source_lat,source_file,source_row,approved_township_id,matched_coremap_id,matched_public_id,matched_canonical_name,matched_type,matched_township_id,action,confidence,preserve_existing_geom,name_evidence,spatial_evidence,vt_context_evidence,candidate_coremap_ids,manual_review_reason,review_notes
village,150596,Pay Chaung,​ပေချောင်း,,,Ayeyarwady,MMR017024,Bogale,MMR017024038,Aye,Ayeyarwady > Pyapon > Bogale > Aye,95.34023285,16.24751091,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,26,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119242:3140.2m|119449:239.3m|119523:1463.1m,vt_norm=aye;wvt_hits=[],119242;119449;119523,Multiple CoreMap settlements share exact normalized name under township,
village,151060,Ma Ngeit Ka Lay,မငဲ့ကလေး,,,Ayeyarwady,MMR017024,Bogale,MMR017024058,Byu Sa Khan,Ayeyarwady > Pyapon > Bogale > Byu Sa Khan,95.44457245,16.09589005,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,53,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119318:70.9m|119485:16.3m,vt_norm=byusakhan;wvt_hits=[],119318;119485,Multiple CoreMap settlements share exact normalized name under township,
village,151142,Kyar,ကြား,,,Ayeyarwady,MMR017024,Bogale,MMR017024034,Chaung Hpyar (Nyi Naung),Ayeyarwady > Pyapon > Bogale > Chaung Hpyar (Nyi Naung),95.37180328,16.28080940,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,71,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119108:0.0m|119183:468.4m,vt_norm=chaunghpyarnyinaung;wvt_hits=[],119108;119183,Multiple CoreMap settlements share exact normalized name under township,
village,216725,Khit San,​ခေတ်ဆန်း,,,Ayeyarwady,MMR017024,Bogale,MMR017024054,Ga Yan,Ayeyarwady > Pyapon > Bogale > Ga Yan,95.37054170,16.13664330,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,80,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119102:388.6m|119398:44.6m,vt_norm=gayan;wvt_hits=[],119102;119398,Multiple CoreMap settlements share exact normalized name under township,
village,151903,Aye,အေး,,,Ayeyarwady,MMR017024,Bogale,MMR017024044,Hay Man,Ayeyarwady > Pyapon > Bogale > Hay Man,95.39067841,16.20783997,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,95,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119298:6720.4m|119301:215.7m|119375:662.8m,vt_norm=hayman;wvt_hits=[],119298;119301;119375,Multiple CoreMap settlements share exact normalized name under township,
village,151914,Leik Ka Bar,လိပ်ကမ္ဘာ,,,Ayeyarwady,MMR017024,Bogale,MMR017024044,Hay Man,Ayeyarwady > Pyapon > Bogale > Hay Man,95.39910150,16.21017600,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,112,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119162:1116.9m|119478:0.0m,vt_norm=hayman;wvt_hits=[],119162;119478,Multiple CoreMap settlements share exact normalized name under township,
village,152068,Nyan Taw Inn,ညံတောအင်း,,,Ayeyarwady,MMR017024,Bogale,MMR017024007,Hlwa Htaung Su,Ayeyarwady > Pyapon > Bogale > Hlwa Htaung Su,95.62973022,16.41613007,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,123,7376,,,,,,manual_review,45,true,no_exact_name,119311:1158.5m,vt_norm=hlwahtaungsu;wvt_hits=[],119311,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,152419,U To,ဥတို,,,Ayeyarwady,MMR017024,Bogale,MMR017024048,Hpa Yar Thone Su,Ayeyarwady > Pyapon > Bogale > Hpa Yar Thone Su,95.48165940,16.22040470,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,137,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119055:0.0m|119113:223.4m|119230:34004.5m,vt_norm=hpayarthonesu;wvt_hits=[],119055;119113;119230,Multiple CoreMap settlements share exact normalized name under township,
village,153277,Ma Ngeit Gyi,မငဲ့ကြီး,,,Ayeyarwady,MMR017024,Bogale,MMR017024059,Ka Ma Ka Lu,Ayeyarwady > Pyapon > Bogale > Ka Ma Ka Lu,95.46897125,16.11175919,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,175,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119326:479.1m|119373:190.2m,vt_norm=kamakalu;wvt_hits=[],119326;119373,Multiple CoreMap settlements share exact normalized name under township,
village,153967,Paw Taw Mu,ပေါ်တော်မူ,,,Ayeyarwady,MMR017024,Bogale,MMR017024002,Kan Su (East),Ayeyarwady > Pyapon > Bogale > Kan Su (East),95.54340363,16.37984085,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,184,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119206:34.9m|119365:441.8m,vt_norm=kansueast;wvt_hits=[],119206;119365,Multiple CoreMap settlements share exact normalized name under township,
village,153973,Ka Zaung Lay,ကဇောင်းလေး,,,Ayeyarwady,MMR017024,Bogale,MMR017024018,Kan Su (West),Ayeyarwady > Pyapon > Bogale > Kan Su (West),95.51924896,16.35214996,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,185,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119217:711.8m|119363:219.8m,vt_norm=kansuwest;wvt_hits=[],119217;119363,Multiple CoreMap settlements share exact normalized name under township,
village,153974,Sar Hpyu Su,စာဖြူစု,,,Ayeyarwady,MMR017024,Bogale,MMR017024018,Kan Su (West),Ayeyarwady > Pyapon > Bogale > Kan Su (West),95.52977753,16.37908936,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,189,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119152:163.2m|119235:788.5m|119299:17607.8m,vt_norm=kansuwest;wvt_hits=[],119152;119235;119299,Multiple CoreMap settlements share exact normalized name under township,
village,154611,Sar Hpyu Su,စာဖြူစု,,,Ayeyarwady,MMR017024,Bogale,MMR017024017,Ku Lar Ohn Pin Su,Ayeyarwady > Pyapon > Bogale > Ku Lar Ohn Pin Su,95.52662659,16.37634087,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,197,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119152:300.5m|119235:347.1m|119299:17159.6m,vt_norm=kularohnpinsu;wvt_hits=[],119152;119235;119299,Multiple CoreMap settlements share exact normalized name under township,
village,154608,Ta Yoke Seik,တရုပ်ဆိပ်,,,Ayeyarwady,MMR017024,Bogale,MMR017024017,Ku Lar Ohn Pin Su,Ayeyarwady > Pyapon > Bogale > Ku Lar Ohn Pin Su,95.51735687,16.38887024,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,198,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119180:131.6m|119357:948.8m,vt_norm=kularohnpinsu;wvt_hits=[],119180;119357,Multiple CoreMap settlements share exact normalized name under township,
village,154609,Tone Le,တုံးလဲ,,,Ayeyarwady,MMR017024,Bogale,MMR017024017,Ku Lar Ohn Pin Su,Ayeyarwady > Pyapon > Bogale > Ku Lar Ohn Pin Su,95.50530243,16.38809967,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,199,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119226:51.3m|119427:536.8m|119493:26056.5m,vt_norm=kularohnpinsu;wvt_hits=[],119226;119427;119493,Multiple CoreMap settlements share exact normalized name under township,
village,154850,Kwin Gyi,ကွင်းကြီး,,,Ayeyarwady,MMR017024,Bogale,MMR017024026,Kwin Gyi,Ayeyarwady > Pyapon > Bogale > Kwin Gyi,95.45623016,16.40745926,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,203,7376,,,,,,manual_review,45,true,no_exact_name,119497:1141.4m,vt_norm=kwingyi;wvt_hits=[],119497,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,154955,Ah Kaw,အကော်,,,Ayeyarwady,MMR017024,Bogale,MMR017024015,Kwin Pone Gyi,Ayeyarwady > Pyapon > Bogale > Kwin Pone Gyi,95.51246643,16.40943909,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,207,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119031:0.0m|119511:179.3m,vt_norm=kwinponegyi;wvt_hits=[],119031;119511,Multiple CoreMap settlements share exact normalized name under township,
village,216740,Shwe Bo Su,ရွှေဘိုစု,,,Ayeyarwady,MMR017024,Bogale,MMR017024015,Kwin Pone Gyi,Ayeyarwady > Pyapon > Bogale > Kwin Pone Gyi,95.51439667,16.41622925,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,210,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119057:8090.9m|119476:30528.8m,vt_norm=kwinponegyi;wvt_hits=[],119057;119476,Multiple CoreMap settlements share exact normalized name under township,
village,155493,Kyein Chaung Gyi,ကြိမ်ချောင်းကြီး,,,Ayeyarwady,MMR017024,Bogale,MMR017024068,Kyein Chaung Gyi,Ayeyarwady > Pyapon > Bogale > Kyein Chaung Gyi,95.19040680,16.04791069,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,214,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119409:169.8m|167381:303.1m,vt_norm=kyeinchaunggyi;wvt_hits=[],119409;167381,Multiple CoreMap settlements share exact normalized name under township,
village,155898,Lay Ein Tan,လေးအိမ်တန်း,,,Ayeyarwady,MMR017024,Bogale,MMR017024010,Kyon Sa Lu,Ayeyarwady > Pyapon > Bogale > Kyon Sa Lu,95.54933167,16.42573929,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,235,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119028:31909.8m|119171:9110.3m|119360:0.0m|119475:450.8m,vt_norm=kyonsalu;wvt_hits=[],119028;119171;119360;119475,Multiple CoreMap settlements share exact normalized name under township,
village,155899,Sin Thay Kwayt,ဆင်သေကွေ့,,,Ayeyarwady,MMR017024,Bogale,MMR017024010,Kyon Sa Lu,Ayeyarwady > Pyapon > Bogale > Kyon Sa Lu,95.56098938,16.42820930,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,237,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119041:123.7m|119465:847.8m,vt_norm=kyonsalu;wvt_hits=[],119041;119465,Multiple CoreMap settlements share exact normalized name under township,
village,157802,Aye,အေး,,,Ayeyarwady,MMR017024,Bogale,MMR017024042,Mya Thein Tan,Ayeyarwady > Pyapon > Bogale > Mya Thein Tan,95.38614190,16.21383990,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,312,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119298:5956.3m|119301:770.1m|119375:162.3m,vt_norm=myatheintan;wvt_hits=[],119298;119301;119375,Multiple CoreMap settlements share exact normalized name under township,
village,157797,Leik Ka Bar,လိပ်ကမ္ဘာ,,,Ayeyarwady,MMR017024,Bogale,MMR017024042,Mya Thein Tan,Ayeyarwady > Pyapon > Bogale > Mya Thein Tan,95.39228821,16.22113037,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,316,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119162:316.4m|119478:1418.8m,vt_norm=myatheintan;wvt_hits=[],119162;119478,Multiple CoreMap settlements share exact normalized name under township,
village,157872,Ka Zaung Lay,ကဇောင်းလေး,,,Ayeyarwady,MMR017024,Bogale,MMR017024019,Myin Ka Kone,Ayeyarwady > Pyapon > Bogale > Myin Ka Kone,95.51260376,16.35158920,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,319,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119217:0.0m|119363:776.0m,vt_norm=myinkakone;wvt_hits=[],119217;119363,Multiple CoreMap settlements share exact normalized name under township,
village,158257,Kyar Chaung,ကျားချောင်း,,,Ayeyarwady,MMR017024,Bogale,MMR017024049,Nga Pi Chaung,Ayeyarwady > Pyapon > Bogale > Nga Pi Chaung,95.48075540,16.25759380,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,327,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119017:17459.9m|119243:186.1m|119499:0.0m,vt_norm=ngapichaung;wvt_hits=[],119017;119243;119499,Multiple CoreMap settlements share exact normalized name under township,
village,158263,U To,ဥတို,,,Ayeyarwady,MMR017024,Bogale,MMR017024049,Nga Pi Chaung,Ayeyarwady > Pyapon > Bogale > Nga Pi Chaung,95.48195990,16.22239290,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,330,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119055:223.4m|119113:0.0m|119230:34225.9m,vt_norm=ngapichaung;wvt_hits=[],119055;119113;119230,Multiple CoreMap settlements share exact normalized name under township,
village,158695,Htone Bu Kwe,ထုံးဘူးကွဲ,,,Ayeyarwady,MMR017024,Bogale,MMR017024036,Nyi Naung Wa,Ayeyarwady > Pyapon > Bogale > Nyi Naung Wa,95.37051430,16.28750460,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,343,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119111:1179.4m|119193:0.0m,vt_norm=nyinaungwa;wvt_hits=[],119111;119193,Multiple CoreMap settlements share exact normalized name under township,
village,158703,Kyar,ကြား,,,Ayeyarwady,MMR017024,Bogale,MMR017024036,Nyi Naung Wa,Ayeyarwady > Pyapon > Bogale > Nyi Naung Wa,95.37592316,16.27935982,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,345,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119108:468.3m|119183:0.0m,vt_norm=nyinaungwa;wvt_hits=[],119108;119183,Multiple CoreMap settlements share exact normalized name under township,
village,159221,Ma Ngeit Gyi,မငဲ့ကြီး,,,Ayeyarwady,MMR017024,Bogale,MMR017024062,Paung Htei,Ayeyarwady > Pyapon > Bogale > Paung Htei,95.47283936,16.10957909,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,374,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119326:0.0m|119373:603.5m,vt_norm=paunghtei;wvt_hits=[],119326;119373,Multiple CoreMap settlements share exact normalized name under township,
village,159380,Ma Ngeit Ka Lay,မငဲ့ကလေး,,,Ayeyarwady,MMR017024,Bogale,MMR017024056,Pet Pye,Ayeyarwady > Pyapon > Bogale > Pet Pye,95.44439697,16.09473038,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,376,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119318:59.4m|119485:118.6m,vt_norm=petpye;wvt_hits=[],119318;119485,Multiple CoreMap settlements share exact normalized name under township,
village,160102,Lay Ein Tan,လေးအိမ်တန်း,,,Ayeyarwady,MMR017024,Bogale,MMR017024012,Sein Haing,Ayeyarwady > Pyapon > Bogale > Sein Haing,95.54757690,16.42878914,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,422,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119028:32124.1m|119171:9417.6m|119360:387.3m|119475:273.8m,vt_norm=seinhaing;wvt_hits=[],119028;119171;119360;119475,Multiple CoreMap settlements share exact normalized name under township,
village,160103,Sin Thay Kwayt,ဆင်သေကွေ့,,,Ayeyarwady,MMR017024,Bogale,MMR017024012,Sein Haing,Ayeyarwady > Pyapon > Bogale > Sein Haing,95.55554199,16.43050957,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,424,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119041:738.1m|119465:215.0m,vt_norm=seinhaing;wvt_hits=[],119041;119465,Multiple CoreMap settlements share exact normalized name under township,
village,160105,Thu Htay Kone,သူဌေးကုန်း,,,Ayeyarwady,MMR017024,Bogale,MMR017024012,Sein Haing,Ayeyarwady > Pyapon > Bogale > Sein Haing,95.57665300,16.44383000,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,426,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119278:24676.3m|119364:29862.5m|119431:51903.5m,vt_norm=seinhaing;wvt_hits=[],119278;119364;119431,Multiple CoreMap settlements share exact normalized name under township,
village,164175,Khit San,​ခေတ်ဆန်း,,,Ayeyarwady,MMR017024,Bogale,MMR017024053,Tha Zin Kone,Ayeyarwady > Pyapon > Bogale > Tha Zin Kone,95.37429050,16.13651380,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,483,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119102:12.1m|119398:356.1m,vt_norm=thazinkone;wvt_hits=[],119102;119398,Multiple CoreMap settlements share exact normalized name under township,
village,161981,Thar Hpyan Gyi,သာဖြန်ကြီး,,,Ayeyarwady,MMR017024,Bogale,MMR017024053,Tha Zin Kone,Ayeyarwady > Pyapon > Bogale > Tha Zin Kone,95.38487244,16.14924049,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,489,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119421:68.4m|167372:957.0m,vt_norm=thazinkone;wvt_hits=[],119421;167372,Multiple CoreMap settlements share exact normalized name under township,
village,164177,Htone Bu Kwe,ထုံးဘူးကွဲ,,,Ayeyarwady,MMR017024,Bogale,MMR017024035,Thar Paung,Ayeyarwady > Pyapon > Bogale > Thar Paung,95.37658850,16.29493900,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,505,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119111:144.7m|119193:1050.6m,vt_norm=tharpaung;wvt_hits=[],119111;119193,Multiple CoreMap settlements share exact normalized name under township,
village,162625,Kyar Chaung,ကျားချောင်း,,,Ayeyarwady,MMR017024,Bogale,MMR017024046,Thit Hpyu Chaung (Kan Su),Ayeyarwady > Pyapon > Bogale > Thit Hpyu Chaung (Kan Su),95.47989655,16.25905037,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,518,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119017:17447.3m|119243:0.0m|119499:186.1m,vt_norm=thithpyuchaungkansu;wvt_hits=[],119017;119243;119499,Multiple CoreMap settlements share exact normalized name under township,
village,162781,Hin Thar Ta Su,ဟင်္သာတစု,,,Ayeyarwady,MMR017024,Bogale,MMR017024013,Thu Zar Wa,Ayeyarwady > Pyapon > Bogale > Thu Zar Wa,95.53739166,16.47040939,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,533,7376,,,,,,manual_review,45,true,no_exact_name,119030:598.3m,vt_norm=thuzarwa;wvt_hits=[],119030,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,162784,Shwe Lin Ban Su,ရွှေလင်ပန်းစု,,,Ayeyarwady,MMR017024,Bogale,MMR017024013,Thu Zar Wa,Ayeyarwady > Pyapon > Bogale > Thu Zar Wa,95.52929688,16.47114944,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,535,7376,,,,,,manual_review,45,true,no_exact_name,119030:1372.4m,vt_norm=thuzarwa;wvt_hits=[],119030,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,162833,Ah Kaw,အကော်,,,Ayeyarwady,MMR017024,Bogale,MMR017024016,Tone Le,Ayeyarwady > Pyapon > Bogale > Tone Le,95.50994110,16.40844917,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,539,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119031:291.0m|119511:116.1m,vt_norm=tonele;wvt_hits=[],119031;119511,Multiple CoreMap settlements share exact normalized name under township,
village,162830,Ta Yoke Seik,တရုပ်ဆိပ်,,,Ayeyarwady,MMR017024,Bogale,MMR017024016,Tone Le,Ayeyarwady > Pyapon > Bogale > Tone Le,95.51151276,16.39204025,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,542,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119180:832.2m|119357:354.4m,vt_norm=tonele;wvt_hits=[],119180;119357,Multiple CoreMap settlements share exact normalized name under township,
village,162828,Tone Le,တုံးလဲ,,,Ayeyarwady,MMR017024,Bogale,MMR017024016,Tone Le,Ayeyarwady > Pyapon > Bogale > Tone Le,95.50032806,16.39146042,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,544,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119226:685.4m|119427:120.7m|119493:26031.4m,vt_norm=tonele;wvt_hits=[],119226;119427;119493,Multiple CoreMap settlements share exact normalized name under township,
village,163714,Paw Taw Mu,ပေါ်တော်မူ,,,Ayeyarwady,MMR017024,Bogale,MMR017024003,Yoke Saing,Ayeyarwady > Pyapon > Bogale > Yoke Saing,95.54768372,16.38713074,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,555,7376,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119206:895.4m|119365:625.0m,vt_norm=yokesaing;wvt_hits=[],119206;119365,Multiple CoreMap settlements share exact normalized name under township,
village,150140,Ka Nyin Kauk,ကညင်ကောက်,,,Ayeyarwady,MMR017022,Danubyu,MMR017022002,Ah La Myo,Ayeyarwady > Maubin > Danubyu > Ah La Myo,95.54856873,17.30583954,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,567,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119629:729.9m|119881:78.4m,vt_norm=ahlamyo;wvt_hits=[],119629;119881,Multiple CoreMap settlements share exact normalized name under township,
village,150142,U To,ဦးတို,,,Ayeyarwady,MMR017022,Danubyu,MMR017022002,Ah La Myo,Ayeyarwady > Maubin > Danubyu > Ah La Myo,95.54770660,17.32243919,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,569,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119577:16.6m|119715:469.1m|149466:15084.8m,vt_norm=ahlamyo;wvt_hits=[],119577;119715;149466,Multiple CoreMap settlements share exact normalized name under township,
village,151040,Put Sa Li,ပွတ်စလီ,,,Ayeyarwady,MMR017022,Danubyu,MMR017022004,Byin Nyar (Middle),Ayeyarwady > Maubin > Danubyu > Byin Nyar (Middle),95.46804810,17.30172920,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,581,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119745:949.5m|119810:53.0m,vt_norm=byinnyarmiddle;wvt_hits=[],119745;119810,Multiple CoreMap settlements share exact normalized name under township,
village,151055,Ka Ni Ka Pin,ကနီကပင်,,,Ayeyarwady,MMR017022,Danubyu,MMR017022005,Byin Nyar (West),Ayeyarwady > Maubin > Danubyu > Byin Nyar (West),95.51473236,17.27331734,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,590,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119786:57.6m|119943:563.2m,vt_norm=byinnyarwest;wvt_hits=[],119786;119943,Multiple CoreMap settlements share exact normalized name under township,
village,152149,Kyon Eik,ကျုံအိပ်,,,Ayeyarwady,MMR017022,Danubyu,MMR017022009,Hne Kyoe,Ayeyarwady > Maubin > Danubyu > Hne Kyoe,95.45357811,17.38501867,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,604,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119712:28.0m|119792:233.0m,vt_norm=hnekyoe;wvt_hits=[],119712;119792,Multiple CoreMap settlements share exact normalized name under township,
village,152433,Kyon Eik,ကျုံအိပ်,,,Ayeyarwady,MMR017022,Danubyu,MMR017022032,Hpan Khar Kwin,Ayeyarwady > Maubin > Danubyu > Hpan Khar Kwin,95.45243073,17.38754082,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,612,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119712:280.2m|119792:73.9m,vt_norm=hpankharkwin;wvt_hits=[],119712;119792,Multiple CoreMap settlements share exact normalized name under township,
village,153008,Inn Kat Ka Lar,အင်းကပ်ကလာ,,,Ayeyarwady,MMR017022,Danubyu,MMR017022063,Inn Ga Lar,Ayeyarwady > Maubin > Danubyu > Inn Ga Lar,95.44114685,17.27275085,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,631,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119808:195.9m|119915:193.5m,vt_norm=inngalar;wvt_hits=[],119808;119915,Multiple CoreMap settlements share exact normalized name under township,
village,153166,Inn Kat Ka Lar,အင်းကပ်ကလာ,,,Ayeyarwady,MMR017022,Danubyu,MMR017022010,Inn Yat,Ayeyarwady > Maubin > Danubyu > Inn Yat,95.43994904,17.27069092,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,636,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119808:142.0m|119915:68.5m,vt_norm=innyat;wvt_hits=[],119808;119915,Multiple CoreMap settlements share exact normalized name under township,
village,153329,Ngar Shint Aing,ငါးရှဉ့်အိုင်,,,Ayeyarwady,MMR017022,Danubyu,MMR017022013,Ka Nu Gyi,Ayeyarwady > Maubin > Danubyu > Ka Nu Gyi,95.57113647,17.33912086,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,650,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119626:0.0m|119710:141.2m,vt_norm=kanugyi;wvt_hits=[],119626;119710,Multiple CoreMap settlements share exact normalized name under township,
village,153337,Ngar Shint Aing,ငါးရှဉ့်အိုင်,,,Ayeyarwady,MMR017022,Danubyu,MMR017022012,Ka Nu Ka Lay,Ayeyarwady > Maubin > Danubyu > Ka Nu Ka Lay,95.57084656,17.34036064,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,658,7295,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,119626:141.2m|119710:0.0m,vt_norm=kanukalay;wvt_hits=[],119626;119710,Multiple CoreMap settlements share exact normalized name under township,
village,153711,Kwin Ma,ကွင်းမ,,,Ayeyarwady,MMR017022,Danubyu,MMR017022011,Ka Zun Kwin,Ayeyarwady > Maubin > Danubyu > Ka Zun Kwin,95.36248016,17.39418030,village_point_Ayeyarwady_v96.zip:mmr_ady_pplp2_250k_mimu.shp,663,7295,,,,,,manual_review,45,true,no_exact_name,119855:1149.5m,vt_norm=kazunkwin;wvt_hits=[],119855,Spatial-only settlement candidate blocked (do not merge by distance alone),
