review_id,source_key,review_decision,selected_core_id,losing_core_ids,name_source,geometry_policy,review_note,updated_at
village:156283:row3216:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:156283:row3216:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122091,122188,,,auto: nearest_to_mimu survivor=122091 losers=122188 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:156823:row3230:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:156823:row3230:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122043,122080,,,auto: nearest_to_mimu survivor=122043 losers=122080 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:156824:row3232:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:156824:row3232:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122225,122159,,,auto: nearest_to_mimu survivor=122225 losers=122159 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:158465:row3287:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:158465:row3287:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122067,122064;122112;122196;122211,,,auto: nearest_to_mimu survivor=122067 losers=122064;122112;122196;122211 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:158583:row3290:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:158583:row3290:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122159,122225,,,auto: nearest_to_mimu survivor=122159 losers=122225 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:160071:row3338:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:160071:row3338:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122064,122067;122112;122196;122211,,,auto: nearest_to_mimu survivor=122064 losers=122067;122112;122196;122211 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:160879:row3345:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:160879:row3345:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122042,122181,,,auto: nearest_to_mimu survivor=122042 losers=122181 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:162960:row3368:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:162960:row3368:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122147,122096;122238,,,auto: nearest_to_mimu survivor=122147 losers=122096;122238 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:163164:row3390:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:163164:row3390:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122064,122067;122112;122196;122211,,,auto: nearest_to_mimu survivor=122064 losers=122067;122112;122196;122211 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150082:row3408:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150082:row3408:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122706,122402,,,auto: nearest_to_mimu survivor=122706 losers=122402 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150296:row3413:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150296:row3413:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122374,122608,,,auto: nearest_to_mimu survivor=122374 losers=122608 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150883:row3428:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150883:row3428:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122654,122601,,,auto: nearest_to_mimu survivor=122654 losers=122601 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150885:row3429:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150885:row3429:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122620,122489;122674,,,auto: nearest_to_mimu survivor=122620 losers=122489;122674 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150886:row3432:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150886:row3432:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122554,122623,,,auto: nearest_to_mimu survivor=122554 losers=122623 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150881:row3433:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150881:row3433:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122457,122520,,,auto: nearest_to_mimu survivor=122457 losers=122520 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150935:row3437:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150935:row3437:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122582,122707,,,auto: nearest_to_mimu survivor=122582 losers=122707 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150939:row3440:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150939:row3440:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122481,122448,,,auto: nearest_to_mimu survivor=122481 losers=122448 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150944:row3443:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150944:row3443:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122380,122576,,,auto: nearest_to_mimu survivor=122380 losers=122576 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:150943:row3445:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:150943:row3445:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122646,119516;125021,,,auto: nearest_to_mimu survivor=122646 losers=119516;125021 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:151475:row3459:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:151475:row3459:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122594,122385,,,auto: nearest_to_mimu survivor=122594 losers=122385 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:151479:row3464:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:151479:row3464:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122707,122582,,,auto: nearest_to_mimu survivor=122707 losers=122582 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:152055:row3483:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:152055:row3483:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122433,122468,,,auto: nearest_to_mimu survivor=122433 losers=122468 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:152464:row3495:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:152464:row3495:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122706,122402,,,auto: nearest_to_mimu survivor=122706 losers=122402 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:152582:row3498:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:152582:row3498:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122642,122463,,,auto: nearest_to_mimu survivor=122642 losers=122463 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:152756:row3499:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:152756:row3499:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122608,122374,,,auto: nearest_to_mimu survivor=122608 losers=122374 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:152755:row3500:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:152755:row3500:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122576,122380,,,auto: nearest_to_mimu survivor=122576 losers=122380 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:153361:row3512:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:153361:row3512:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122615,122591,,,auto: nearest_to_mimu survivor=122615 losers=122591 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:153593:row3529:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:153593:row3529:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122488,122496,,,auto: nearest_to_mimu survivor=122488 losers=122496 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:153733:row3534:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:153733:row3534:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122661,122484,,,auto: nearest_to_mimu survivor=122661 losers=122484 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:154235:row3537:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:154235:row3537:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122433,122468,,,auto: nearest_to_mimu survivor=122433 losers=122468 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:154706:row3548:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:154706:row3548:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122703,122616,,,auto: nearest_to_mimu survivor=122703 losers=122616 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:154817:row3552:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:154817:row3552:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122601,122654,,,auto: nearest_to_mimu survivor=122601 losers=122654 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:155007:row3553:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:155007:row3553:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122568,122372,,,auto: nearest_to_mimu survivor=122568 losers=122372 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:155077:row3560:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:155077:row3560:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122542,122553,,,auto: nearest_to_mimu survivor=122542 losers=122553 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:155196:row3567:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:155196:row3567:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122503,122483,,,auto: nearest_to_mimu survivor=122503 losers=122483 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:155421:row3570:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:155421:row3570:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122403,122401;122572;122700,,,auto: nearest_to_mimu survivor=122403 losers=122401;122572;122700 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:155711:row3576:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:155711:row3576:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122483,122503,,,auto: nearest_to_mimu survivor=122483 losers=122503 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:155712:row3577:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:155712:row3577:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122451,122523,,,auto: nearest_to_mimu survivor=122451 losers=122523 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:155808:row3592:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:155808:row3592:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122616,122703,,,auto: nearest_to_mimu survivor=122616 losers=122703 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:155849:row3601:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:155849:row3601:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122463,122642,,,auto: nearest_to_mimu survivor=122463 losers=122642 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:156031:row3606:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:156031:row3606:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122489,122620;122674,,,auto: nearest_to_mimu survivor=122489 losers=122620;122674 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:156029:row3609:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:156029:row3609:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122457,122520,,,auto: nearest_to_mimu survivor=122457 losers=122520 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:156413:row3623:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:156413:row3623:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122496,122488,,,auto: nearest_to_mimu survivor=122496 losers=122488 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:156580:row3628:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:156580:row3628:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122669,124621,,,auto: nearest_to_mimu survivor=122669 losers=124621 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:156666:row3636:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:156666:row3636:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122610,122383,,,auto: nearest_to_mimu survivor=122610 losers=122383 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:157314:row3644:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:157314:row3644:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122457,122520,,,auto: nearest_to_mimu survivor=122457 losers=122520 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:157319:row3649:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:157319:row3649:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122473,122657,,,auto: nearest_to_mimu survivor=122473 losers=122657 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:157575:row3654:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:157575:row3654:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122479,122474;122613;122678,,,auto: nearest_to_mimu survivor=122479 losers=122474;122613;122678 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:157573:row3657:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:157573:row3657:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122484,122661,,,auto: nearest_to_mimu survivor=122484 losers=122661 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:157804:row3660:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:157804:row3660:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122383,122610,,,auto: nearest_to_mimu survivor=122383 losers=122610 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:158278:row3679:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:158278:row3679:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122657,122473,,,auto: nearest_to_mimu survivor=122657 losers=122473 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:158277:row3680:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:158277:row3680:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122623,122554,,,auto: nearest_to_mimu survivor=122623 losers=122554 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:158345:row3682:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:158345:row3682:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122591,122615,,,auto: nearest_to_mimu survivor=122591 losers=122615 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:158341:row3684:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:158341:row3684:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122523,122451,,,auto: nearest_to_mimu survivor=122523 losers=122451 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:158997:row3691:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:158997:row3691:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122618,122440;122686,,,auto: nearest_to_mimu survivor=122618 losers=122440;122686 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:159002:row3695:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:159002:row3695:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122518,122558,,,auto: nearest_to_mimu survivor=122518 losers=122558 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:159052:row3702:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:159052:row3702:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122479,122474;122613;122678,,,auto: nearest_to_mimu survivor=122479 losers=122474;122613;122678 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:159051:row3704:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:159051:row3704:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122558,122518,,,auto: nearest_to_mimu survivor=122558 losers=122518 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:160664:row3723:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:160664:row3723:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122396,122619;122627;122663,,,auto: nearest_to_mimu survivor=122396 losers=122619;122627;122663 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:161051:row3746:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:161051:row3746:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122474,122479;122613;122678,,,auto: nearest_to_mimu survivor=122474 losers=122479;122613;122678 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:161048:row3747:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:161048:row3747:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122440,122618;122686,,,auto: nearest_to_mimu survivor=122440 losers=122618;122686 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:161126:row3750:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:161126:row3750:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122372,122568,,,auto: nearest_to_mimu survivor=122372 losers=122568 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:161164:row3755:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:161164:row3755:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122401,122403;122572;122700,,,auto: nearest_to_mimu survivor=122401 losers=122403;122572;122700 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:161526:row3761:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:161526:row3761:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122448,122481,,,auto: nearest_to_mimu survivor=122448 losers=122481 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:161638:row3766:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:161638:row3766:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122619,122396;122627;122663,,,auto: nearest_to_mimu survivor=122619 losers=122396;122627;122663 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:162823:row3784:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:162823:row3784:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122553,122542,,,auto: nearest_to_mimu survivor=122553 losers=122542 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:162819:row3789:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:162819:row3789:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122385,122594,,,auto: nearest_to_mimu survivor=122385 losers=122594 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:151240:row3810:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:151240:row3810:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122943,122726,,,auto: nearest_to_mimu survivor=122943 losers=122726 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:153686:row3836:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:153686:row3836:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122726,122943,,,auto: nearest_to_mimu survivor=122726 losers=122943 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:155090:row3894:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:155090:row3894:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122818,122901,,,auto: nearest_to_mimu survivor=122818 losers=122901 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:159368:row3950:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:159368:row3950:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122901,122818,,,auto: nearest_to_mimu survivor=122901 losers=122818 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:151103:row4075:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:151103:row4075:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,123103,123014,,,auto: nearest_to_mimu survivor=123103 losers=123014 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:151405:row4083:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:151405:row4083:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,123122,123142,,,auto: nearest_to_mimu survivor=123122 losers=123142 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:151407:row4085:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:151407:row4085:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,123254,123192,,,auto: nearest_to_mimu survivor=123254 losers=123192 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:151408:row4087:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:151408:row4087:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,123193,123111;123112;123175,,,auto: nearest_to_mimu survivor=123193 losers=123111;123112;123175 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:151454:row4092:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:151454:row4092:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,122993,123019,,,auto: nearest_to_mimu survivor=122993 losers=123019 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
village:151719:row4100:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,village:151719:row4100:village_point_Ayeyarwady_v96.zip_mmr_ady_pplp2_250k_mimu.shp,merge_confirmed_duplicate,123057,123109;123176;123181;123243,,,auto: nearest_to_mimu survivor=123057 losers=123109;123176;123181;123243 method=linked_distance_or_overlap,2026-09-21T11:26:53.444Z
