source_key,source_row_number,source_sheet,hierarchy_level,source_subtype,source_official,source_gad_status,source_name_en,source_name_my,source_parent_path,matched_coremap_id,existing_coremap_path,existing_canonical_name,existing_parent_id,target_parent_coremap_id,target_parent_path,action,confidence,name_evidence,hierarchy_evidence,spatial_evidence,preserve_existing_geom,manual_review_reason,review_notes,candidate_coremap_ids,mimu_comparison_geometry_available,audit_only_source_pcode,audit_only_parent_pcode
_06-VillageTract:3830,3830,_06-VillageTract,ward_village_tract,village_tract,True,Active,Lulpilung,လူလ်ပီးလုံ,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003021:Lulpilung,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003021,MMR004003
_06-VillageTract:3822,3822,_06-VillageTract,ward_village_tract,village_tract,True,Active,Hmawngtlang,မှောင်တလန်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003022:Hmawngtlang,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003022,MMR004003
_06-VillageTract:3819,3819,_06-VillageTract,ward_village_tract,village_tract,True,Active,Congthia,ကြောင်ထီယား,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003023:Congthia,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003023,MMR004003
_06-VillageTract:3839,3839,_06-VillageTract,ward_village_tract,village_tract,True,Active,Surngen,ဆူရ်ငင်း,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003024:Surngen,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003024,MMR004003
_06-VillageTract:3816,3816,_06-VillageTract,ward_village_tract,village_tract,True,Active,Aibur,အိုင်ဘူရ်း,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003025:Aibur,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003025,MMR004003
_06-VillageTract:3821,3821,_06-VillageTract,ward_village_tract,village_tract,True,Active,Fanthen,ဖန်ထဲင်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003026:Fanthen,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003026,MMR004003
_06-VillageTract:3823,3823,_06-VillageTract,ward_village_tract,village_tract,False,Inactive,Hnaring (A),နှာဟရိန် (က),state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003027:Hnaring (A),,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,mark_reference_only,100,none,strict_parent_core=6745;strict_candidate_pool=0,none,False,,Non-official MIMU row with no CoreMap match; do not create official placeholder,,False,MMR004003027,MMR004003
_06-VillageTract:3827,3827,_06-VillageTract,ward_village_tract,village_tract,True,Active,Khuahrang,ခွါဟရန်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003028:Khuahrang,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003028,MMR004003
_06-VillageTract:3840,3840,_06-VillageTract,ward_village_tract,village_tract,True,Active,Thangaw,ထန်သြ,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003029:Thangaw,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003029,MMR004003
_06-VillageTract:3835,3835,_06-VillageTract,ward_village_tract,village_tract,True,Active,Ngaphaite,ငါဖိုင်သဲ,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003030:Ngaphaite,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003030,MMR004003
_06-VillageTract:3828,3828,_06-VillageTract,ward_village_tract,village_tract,True,Active,Lailen,လိုင်လင်း,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003031:Lailen,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003031,MMR004003
_06-VillageTract:3834,3834,_06-VillageTract,ward_village_tract,village_tract,True,Active,Ngaphaipi,ငါဖိုင်ပီး,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003032:Ngaphaipi,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003032,MMR004003
_06-VillageTract:3826,3826,_06-VillageTract,ward_village_tract,village_tract,True,Active,Khuabung,ခွါဘုံ,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003033:Khuabung,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003033,MMR004003
_06-VillageTract:3829,3829,_06-VillageTract,ward_village_tract,village_tract,True,Active,Lawngtlang,လောင်တလန်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003034:Lawngtlang,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003034,MMR004003
_06-VillageTract:3852,3852,_06-VillageTract,ward_village_tract,village_tract,True,Active,Zephai (A),ဇဲဖိုင် (က),state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003035:Zephai (A),,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003035,MMR004003
_06-VillageTract:3817,3817,_06-VillageTract,ward_village_tract,village_tract,True,Active,Belhar,ဘဲလ်ဟာရ်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003036:Belhar,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003036,MMR004003
_06-VillageTract:3825,3825,_06-VillageTract,ward_village_tract,village_tract,True,Active,Hriphi,ဟရီဖီး,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003037:Hriphi,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003037,MMR004003
_05_Ward:706,706,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003701501:No (1) Ward,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR004003701501,MMR004003
_05_Ward:707,707,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003701502:No (2) Ward,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR004003701502,MMR004003
_05_Ward:708,708,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003701503:No (3) Ward,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004003701503,MMR004003
_05_Ward:704,704,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003702501:No (1) Ward,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR004003702501,MMR004003
_05_Ward:705,705,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR004:Chin > district:MMR004D003:Hakha > township:MMR004003:Thantlang > ward_village_tract:MMR004003702502:No (2) Ward,,,,,6745,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6746:ဟားခါးခရိုင် > township:6745:ထန်တလန်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6745;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR004003702502,MMR004003
_06-VillageTract:3795,3795,_06-VillageTract,ward_village_tract,village_tract,True,Active,Saizang,ဆိုင်းဇန်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004001:Saizang,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004001,MMR004004
_06-VillageTract:3814,3814,_06-VillageTract,ward_village_tract,village_tract,True,Active,Vongmual,ဝေါင်မွာလ်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004002:Vongmual,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004002,MMR004004
_06-VillageTract:3778,3778,_06-VillageTract,ward_village_tract,village_tract,True,Active,Khiangzang,ခိန်းဇန်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004003:Khiangzang,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004003,MMR004004
_06-VillageTract:3798,3798,_06-VillageTract,ward_village_tract,village_tract,True,Active,Suangpi,ဆွောင်းပီး,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004004:Suangpi,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004004,MMR004004
_06-VillageTract:3769,3769,_06-VillageTract,ward_village_tract,village_tract,True,Active,Dimpi,ဒိမ်ပီး,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004005:Dimpi,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004005,MMR004004
_06-VillageTract:3766,3766,_06-VillageTract,ward_village_tract,village_tract,True,Active,Bumzang,ဘုမ်ဇန်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004006:Bumzang,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004006,MMR004004
_06-VillageTract:3775,3775,_06-VillageTract,ward_village_tract,village_tract,True,Active,Kahngen,ကဂင်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004007:Kahngen,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004007,MMR004004
_06-VillageTract:3803,3803,_06-VillageTract,ward_village_tract,village_tract,True,Active,Thangzang,ထန်းဇန်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004008:Thangzang,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004008,MMR004004
_06-VillageTract:3806,3806,_06-VillageTract,ward_village_tract,village_tract,True,Active,Tualmu,တွာလ်မူး,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004009:Tualmu,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004009,MMR004004
_06-VillageTract:3772,3772,_06-VillageTract,ward_village_tract,village_tract,True,Active,Gamngai,ဂမ်ငိုင်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004010:Gamngai,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004010,MMR004004
_06-VillageTract:3782,3782,_06-VillageTract,ward_village_tract,village_tract,True,Active,Lailui,လိုင်လွီး,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004011:Lailui,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004011,MMR004004
_06-VillageTract:3801,3801,_06-VillageTract,ward_village_tract,village_tract,True,Active,Teeklui,တက်လွီး,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004012:Teeklui,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004012,MMR004004
_06-VillageTract:3773,3773,_06-VillageTract,ward_village_tract,village_tract,True,Active,Haupi,ဟောက်ပီး,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004013:Haupi,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004013,MMR004004
_06-VillageTract:3796,3796,_06-VillageTract,ward_village_tract,village_tract,True,Active,Sezang,ဆဲဇန်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004014:Sezang,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004014,MMR004004
_06-VillageTract:3784,3784,_06-VillageTract,ward_village_tract,village_tract,True,Active,Lamzang,လမ်းဇန်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004015:Lamzang,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004015,MMR004004
_06-VillageTract:3781,3781,_06-VillageTract,ward_village_tract,village_tract,True,Active,Lailo,လိုင်လိုး,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004016:Lailo,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004016,MMR004004
_06-VillageTract:3812,3812,_06-VillageTract,ward_village_tract,village_tract,True,Active,Valvum,ဗာလ်ဂွမ်း,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004017:Valvum,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004017,MMR004004
_06-VillageTract:3776,3776,_06-VillageTract,ward_village_tract,village_tract,True,Active,Kaptel,ကပ်တဲလ်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004018:Kaptel,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004018,MMR004004
_06-VillageTract:3808,3808,_06-VillageTract,ward_village_tract,village_tract,True,Active,Tuipi,တွီးပီး,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004019:Tuipi,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004019,MMR004004
_06-VillageTract:3783,3783,_06-VillageTract,ward_village_tract,village_tract,True,Active,Laitui,လိုင်တွီး,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004020:Laitui,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004020,MMR004004
_06-VillageTract:3809,3809,_06-VillageTract,ward_village_tract,village_tract,True,Active,Tuitawh,တွီးတော့,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004021:Tuitawh,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004021,MMR004004
_06-VillageTract:3788,3788,_06-VillageTract,ward_village_tract,village_tract,True,Active,Muizawl,မွီဇောလ်,state_region:MMR004:Chin > district:MMR004D001:Falam > township:MMR004004:Tedim > ward_village_tract:MMR004004022:Muizawl,,,,,6718,country:11:မြန်မာ > state_region:6744:ချင်းပြည်နယ် > district:6717:တီးတိန်ခရိုင် > township:6718:တီးတိန်မြို့နယ်,create_mimu_placeholder,100,no_exact_match,strict_parent_core=6718;strict_candidate_pool=4,no_mimu_comparison_geometry,False,,No unique CoreMap match under matched hierarchy; create placeholder without durable production geometry yet,,False,MMR004004022,MMR004004
