coremap_id,public_id,canonical_name,settlement_type,township_id,name_en,name_mm,lon,lat,reason
115541,b1e8ca97-3d1c-4285-b76f-b4ed5fbd4cfa,ဟွေအော,village,6385,Hway Aw,ဟွေအော,98.92557650,19.99681610,No MIMU village source matched this CoreMap settlement under an approved township
115546,9bd7021f-b8f4-4205-bfb0-52ae8fa37cb8,Khulajuv,village,6699,Khulajuv,,94.98723110,25.65766920,No MIMU village source matched this CoreMap settlement under an approved township
115556,793f4ec8-5c20-43e1-ba0b-995e857d5baf,ဆားအိုးချောင်းကျေးရွာ,village,7427,,ဆားအိုးချောင်းကျေးရွာ,95.68644970,16.28926180,No MIMU village source matched this CoreMap settlement under an approved township
115557,fb8ab9e8-fd7f-4052-9238-aa3db4c25d23,အုန်းပင်ကျေးရွာ,village,7427,Ohn Pin,အုန်းပင်ကျေးရွာ,95.69010360,16.29995900,No MIMU village source matched this CoreMap settlement under an approved township
115558,a7290588-c6c3-430b-87cb-a2a60f84476d,ဘဏ်ကျွန်းကျေးရွာ,village,7427,,ဘဏ်ကျွန်းကျေးရွာ,95.69700440,16.27872420,No MIMU village source matched this CoreMap settlement under an approved township
115559,1be6e6dd-8ea7-4899-827f-5f9c930d904e,ဓမ္မာရုံ,village,5942,,ဓမ္မာရုံ,96.39542680,18.44531570,No MIMU village source matched this CoreMap settlement under an approved township
115561,5d023ca2-d6a3-471b-b7fa-e793c2948cc6,စေတီ,village,5942,Zay Di,စေတီ,96.46167990,18.40791300,No MIMU village source matched this CoreMap settlement under an approved township
115563,5786892a-4697-44e1-8ec6-6ef95bf093f1,ပိုက်ကြီးဝဲ,village,5857,Paik Gyi Wea,ပိုက်ကြီးဝဲ,96.23749390,17.08470680,No MIMU village source matched this CoreMap settlement under an approved township
115568,e702e771-bfc0-4e34-adc8-aad03e715571,ဆာဆီချောက်,village,6745,,ဆာဆီချောက်,93.13161850,22.77244220,No MIMU village source matched this CoreMap settlement under an approved township
115583,68ed5764-6f9c-43b4-a537-c20f2d74e397,သပိတ်ကုန်းကျေးရွာ,village,5857,Thapate Gone Village,သပိတ်ကုန်းကျေးရွာ,96.24104170,17.19268240,No MIMU village source matched this CoreMap settlement under an approved township
115598,43829685-a619-430a-b990-3d8fc74546c1,လေးအိမ်,village,7038,Lay Ein,လေးအိမ်,95.40998360,20.44110450,No MIMU village source matched this CoreMap settlement under an approved township
115601,415bdf9b-9ca4-4230-9ed6-eb9131962e09,မော်ရွာ,village,6950,Mo Ywar,မော်ရွာ,93.27663740,20.37065270,No MIMU village source matched this CoreMap settlement under an approved township
115602,979e31b7-642b-4e3d-8c6c-b6e3419aecda,ပိုက်သေရွာ,village,6950,Pipe Thi Ywar,ပိုက်သေရွာ,93.27239290,20.37672100,No MIMU village source matched this CoreMap settlement under an approved township
115611,52af7b7c-3ff6-415d-b229-c18940e859a6,Langban,village,6674,Langban,လန်းပန်း,95.64677210,26.64605650,No MIMU village source matched this CoreMap settlement under an approved township
115612,bce0de95-a226-41b5-8efd-3e71928d071d,ဝေးလံနောက်ကုန်း,village,6692,Woilan Nawkun,ဝေးလံနောက်ကုန်း,95.16392690,26.26420460,No MIMU village source matched this CoreMap settlement under an approved township
115616,2efb0833-eebe-4aae-8076-ff1dc1a11869,တွေးထွေနောက်ကုန်း,village,6692,Tuithoi Nuakgong,တွေးထွေနောက်ကုန်း,95.26880720,26.41537680,No MIMU village source matched this CoreMap settlement under an approved township
115650,5770fb26-7dab-4740-899b-1087373a4cd9,ဘွန်လုံး,village,6743,Buanlung,ဘွန်လုံး,93.53818670,22.49771240,No MIMU village source matched this CoreMap settlement under an approved township
115684,4642d529-f47b-4ce0-b963-c2b02a0583fa,Aika,village,6922,Aika,,93.61056450,22.17442010,No MIMU village source matched this CoreMap settlement under an approved township
115737,42897ad0-839d-4b48-a613-311bd2a19909,လှေလှော်အင်း,local_area,5857,Hlay Hlaw Inn,လှေလှော်အင်း,96.23723560,17.24709740,No MIMU village source matched this CoreMap settlement under an approved township
115743,ad626d79-29a2-4c5c-83e5-2443693e54c2,ညောင်ရမ်းမြို့မ,village,6164,Nyaung Yan Myo Ma,ညောင်ရမ်းမြို့မ,96.03980370,20.76611970,No MIMU village source matched this CoreMap settlement under an approved township
115747,977adb4f-0dbf-45f8-95de-53fbb43ab919,Langcheng,village,6692,Langcheng,,95.42190530,26.10446880,No MIMU village source matched this CoreMap settlement under an approved township
115786,d598082b-1b23-4c30-9c96-2f91dbdc0370,အထက်ပြစ်ဆိုင်,village,6707,Atet Pyit Saing,အထက်ပြစ်ဆိုင်,95.34603180,24.27854560,No MIMU village source matched this CoreMap settlement under an approved township
115787,477cc72b-f8b5-411a-93bc-d3f85bf4cb6c,အောက်ပြစ်ဆိုင်,village,6707,Auk Pyit Saing,အောက်ပြစ်ဆိုင်,95.33960870,24.27696970,No MIMU village source matched this CoreMap settlement under an approved township
115833,219879f5-8b68-4ca8-9107-b051db9fdf01,Sedaw,village,6701,Sedaw,,94.68661090,24.47112490,No MIMU village source matched this CoreMap settlement under an approved township
115844,899be2dc-435f-4dc6-83ed-16d91571e913,Saingkun,village,6701,Saingkun,,94.70990000,24.51458750,No MIMU village source matched this CoreMap settlement under an approved township
115852,c3fc0e7f-95ae-4d40-be85-269ab83be7dc,စံရွေး,village,7232,San Yway,စံရွေး,95.72554850,17.60315270,No MIMU village source matched this CoreMap settlement under an approved township
115855,e2fe84a6-d65a-44b8-a0ce-c01e599db18d,တောင်ပျိုကျေးရွာ,village,6536,Taung Pyo Village,တောင်ပျိုကျေးရွာ,96.48368330,22.08568500,No MIMU village source matched this CoreMap settlement under an approved township
115856,e1f923a0-e96f-4415-a7b2-8c0525583693,ကုန်းဘောရွာ,village,6536,Konebaw Village,ကုန်းဘောရွာ,96.53981850,22.05818600,No MIMU village source matched this CoreMap settlement under an approved township
115857,45bf2b0e-507d-483e-aec8-959f3571ee0a,ချယ်ရီရွာ,village,6536,Cherry Village,ချယ်ရီရွာ,96.49535360,22.08377130,No MIMU village source matched this CoreMap settlement under an approved township
115858,243c3e74-1fe8-4c6a-b416-dfdaf31b0cf4,ဝက်ဝံ,village,6536,Wekwin,ဝက်ဝံ,96.60283120,22.10913880,No MIMU village source matched this CoreMap settlement under an approved township
115889,ad20b7b3-c08e-410c-abf4-da71bb4f7934,Namphalong Bazar,local_area,6726,Namphalong Bazar,,94.30977180,24.24677600,No MIMU village source matched this CoreMap settlement under an approved township
115892,bc6367fc-26d9-4c61-beb7-82a5e798d130,垭口寨,village,6412,,,98.44023050,23.93720710,No MIMU village source matched this CoreMap settlement under an approved township
115893,177108fb-6051-4bc2-a10f-b3e6f430a4ba,勐乃坝,village,6412,,,98.44876530,23.94465950,No MIMU village source matched this CoreMap settlement under an approved township
115894,252c5e7c-5c4a-42ca-9057-cfee9a2650e8,ဖောင်ကျူလင်,village,6441,Hpawng Kyu Lin,ဖောင်ကျူလင်,98.74091150,23.50908120,No MIMU village source matched this CoreMap settlement under an approved township
115896,9ee36fb9-3d9c-49c3-a250-5b9bf0860ff0,မာစုပြင်ရှန်း,village,6441,Mar Su Pyin,မာစုပြင်ရှန်း,98.75194070,23.49421460,No MIMU village source matched this CoreMap settlement under an approved township
115898,79ec753a-5d44-4d61-81bc-e8d3d5070a4d,ဝါစီကျိုင်း,village,6441,War Si Keng,ဝါစီကျိုင်း,98.73803610,23.48183610,No MIMU village source matched this CoreMap settlement under an approved township
115903,623dd233-e5c1-4aac-bad2-6e8321b8522e,南控河,village,6412,,,98.47786190,23.95510690,No MIMU village source matched this CoreMap settlement under an approved township
115904,fbf25ccf-2c5a-4139-984a-24c7617b86e3,ဘတ်ရှာကုန်,village,6412,Bat Sha Kon,ဘတ်ရှာကုန်,98.44874380,23.91955990,No MIMU village source matched this CoreMap settlement under an approved township
115905,48d3bf06-8f6b-45aa-99e8-bbdc4b936ca9,小红岩,village,6412,,,98.45671530,23.92322790,No MIMU village source matched this CoreMap settlement under an approved township
115906,ebac4581-28a4-4b1a-83fd-591893b9771a,螃蟹河,village,6412,,,98.46909640,23.92452240,No MIMU village source matched this CoreMap settlement under an approved township
115913,d2416d18-f408-4c07-b0ad-522e2e8ed3fa,ရှားဆော်ပါကျိုင်း,village,6412,Shar Hsaw Par Keng,ရှားဆော်ပါကျိုင်း,98.58066670,23.91885810,No MIMU village source matched this CoreMap settlement under an approved township
115917,67b76f19-50d8-4d1e-85b5-cf37939cba3a,မန်မေ,village,6412,Man May,မန်မေ,98.56395540,23.89410720,No MIMU village source matched this CoreMap settlement under an approved township
115923,30dc2159-21e1-4c5e-9068-9eb0e4d58dd6,ရှားဝှန်းယာ,village,6412,Shar Hwan Yar,ရှားဝှန်းယာ,98.49827620,23.82185520,No MIMU village source matched this CoreMap settlement under an approved township
115924,e97842ba-b06b-42b7-a5d6-97c64031a1f6,拱撒,village,6412,,,98.51099250,23.82248920,No MIMU village source matched this CoreMap settlement under an approved township
115925,630347b0-062f-42e8-bb56-f5417d91bdb6,ဆန်ဝှန်းယာ,village,6412,Hsan Hwan Yar,ဆန်ဝှန်းယာ,98.50558520,23.82278360,No MIMU village source matched this CoreMap settlement under an approved township
115951,eb640f43-9ad5-4f5b-a776-01473409afc1,ရှော်ဆင်ရှူ,village,6412,Shao Hsin Su,ရှော်ဆင်ရှူ,98.57201300,23.92154400,No MIMU village source matched this CoreMap settlement under an approved township
115953,206b974e-8f89-4113-986f-c73cc5c9be53,လမ်ဖြေလင်,village,6412,Lan Hpyay Lin,လမ်ဖြေလင်,98.53839400,23.93401520,No MIMU village source matched this CoreMap settlement under an approved township
115956,9a751f65-5c34-43ad-b076-28d4c9dd1694,南板登,village,6412,,,98.55477150,23.99683380,No MIMU village source matched this CoreMap settlement under an approved township
115957,92a6e6ad-dc0c-4fbd-a60c-4c73a3b27c10,တွမ်ရှန်,village,6412,Tuan Shan,တွမ်ရှန်,98.55872510,24.00678680,No MIMU village source matched this CoreMap settlement under an approved township
115971,f7a6c2ec-aa2d-482f-b6d9-3e0aeed1981e,上芒腊,village,6412,,,98.43999710,23.96803610,No MIMU village source matched this CoreMap settlement under an approved township
115972,51e50326-07e2-4158-be66-c362d05df6ba,ရှမန်လား,village,6412,Xia Man Lar,ရှမန်လား,98.42802110,23.96111700,No MIMU village source matched this CoreMap settlement under an approved township
115973,681cdfa4-1305-474f-a1c8-43cfdc6ee815,炸地摸,village,6412,,,98.44722030,23.98462540,No MIMU village source matched this CoreMap settlement under an approved township
115974,9aa68eaa-f247-41d3-a354-6a78fbeba0a7,弄岗脚,village,6412,,,98.50854630,24.02526000,No MIMU village source matched this CoreMap settlement under an approved township
115975,41502d83-1cac-46f9-bcc0-c1410eec7a4f,斜靠,village,6412,,,98.50494150,24.01315720,No MIMU village source matched this CoreMap settlement under an approved township
115976,8fec175a-3d27-4c4e-8b0a-0f3589e1ab2a,红沟,village,6412,,,98.49606870,24.01004070,No MIMU village source matched this CoreMap settlement under an approved township
115977,f2c64c48-37e4-4c21-94c7-3fd55c053062,စင်ပင်ကိုင်း,village,6412,Sim Ping Kai,စင်ပင်ကိုင်း,98.49224920,23.97785170,No MIMU village source matched this CoreMap settlement under an approved township
115979,9580b885-907f-43de-a73a-516d6550f1a7,အိုက်ကျော်ကျိုင်း,village,6441,,အိုက်ကျော်ကျိုင်း,98.73084780,23.50644450,No MIMU village source matched this CoreMap settlement under an approved township
115980,ff549d2a-23ea-490a-8e87-5ba13581f5ac,တလုံထန်,village,6441,Da Long Htan,တလုံထန်,98.74747220,23.51747790,No MIMU village source matched this CoreMap settlement under an approved township
115984,25c041b5-292f-4b0b-8b93-f8c42b779191,堆堆寨,village,6441,,,98.61999750,23.58373270,No MIMU village source matched this CoreMap settlement under an approved township
116020,fa5efdb1-7991-48e6-bbf1-f26aa5ca038a,ဟိုရွက်,village,6385,Ho Ywet,ဟိုရွက်,99.12743180,20.29610980,No MIMU village source matched this CoreMap settlement under an approved township
116021,a8401038-89ee-4182-82ed-b72347acd6f5,ဟိုပန်,village,6385,Ho Pang,ဟိုပန်,99.11714410,20.28765410,No MIMU village source matched this CoreMap settlement under an approved township
116022,13765a6c-76ce-4437-b59e-89186291f143,纳腰,village,6372,,,99.56694470,20.42164710,No MIMU village source matched this CoreMap settlement under an approved township
116023,f0e6ad14-998f-4140-bd54-5b8272339c9c,新龙乡,village,6372,,,99.56995170,20.43573360,No MIMU village source matched this CoreMap settlement under an approved township
116024,c3945528-565b-4309-a9dc-afc8dbdd2db2,王河乡,village,6372,,,99.55747340,20.41304110,No MIMU village source matched this CoreMap settlement under an approved township
116025,4c4c8f26-2347-4c92-94d7-ae34961969cc,德卡村,village,6372,,,99.55685290,20.41856870,No MIMU village source matched this CoreMap settlement under an approved township
116027,ef780179-4953-4c48-a3d9-52d50d17bbfc,ဖောင်းဆိုင်,village,6600,Hpawng Hseng,ဖောင်းဆိုင်,98.42401570,24.11281530,No MIMU village source matched this CoreMap settlement under an approved township
116028,bb69f89a-6500-42fb-ba6d-5d44e38bb888,ဘုရင့်နောင် ရပ်ကွက်,local_area,5690,Bayint Naung,ဘုရင့်နောင် ရပ်ကွက်,96.10215120,16.87729540,No MIMU village source matched this CoreMap settlement under an approved township
116029,6efd4ff0-6e1e-4143-aae4-895147eb3cb4,မြို့သစ် ခ ရပ်ကွက်,local_area,5690,Myo Thit B Group,မြို့သစ် ခ ရပ်ကွက်,96.10117840,16.87986920,No MIMU village source matched this CoreMap settlement under an approved township
116030,bec41d65-8152-4429-b533-87f5d0236baf,ဂါဆာ,local_area,7526,Gar Hsar,ဂါဆာ,100.00114630,21.66848250,No MIMU village source matched this CoreMap settlement under an approved township
116031,fd968954-75f5-4984-9d52-11c6bcaa29e2,နာဆာ,local_area,7526,Nar Hsar,နာဆာ,100.00226860,21.67079930,No MIMU village source matched this CoreMap settlement under an approved township
116032,de53956f-9ec5-4f1e-9cd3-2386f7790f91,ဝမ်တန်,village,7526,Wan Tan,ဝမ်တန်,100.10721880,21.44042700,No MIMU village source matched this CoreMap settlement under an approved township
116033,e8aadfa8-45ce-4699-a06b-d133e8d26b1d,ဝမ်ဟာ,village,6408,Wan Har,ဝမ်ဟာ,100.39385500,21.40930060,No MIMU village source matched this CoreMap settlement under an approved township
116035,b9739147-44bc-4b0d-ad01-737e481b99b5,ဆွက်လွေး,village,6408,Hsut Hlway,ဆွက်လွေး,100.72741500,21.31605590,No MIMU village source matched this CoreMap settlement under an approved township
116036,4b0ded92-5b3a-412c-b3f0-47a7a66b44be,达邦,village,6360,,,99.57331900,21.52510130,No MIMU village source matched this CoreMap settlement under an approved township
116037,199a2ba0-913e-411c-a17b-06d7357ff15b,မဲခေါင်,village,6408,Me Hkawng,မဲခေါင်,100.72390800,21.32835630,No MIMU village source matched this CoreMap settlement under an approved township
116038,bad0cf37-d173-4fab-84c6-a6f944e0b527,ဝမ်ယမ်းခမ်း,village,6408,Wan Yang Hkam,ဝမ်ယမ်းခမ်း,100.08843180,21.26340070,No MIMU village source matched this CoreMap settlement under an approved township
116041,80d19c71-38f6-4663-8532-85943198f7e8,ပေါက်တော ရပ်ကွက်,local_area,5690,Pauk Taw Group,ပေါက်တော ရပ်ကွက်,96.09956400,16.88372140,No MIMU village source matched this CoreMap settlement under an approved township
116042,93f5dee1-f0bc-4e5d-804e-771a3f649580,လမ်းသစ် ရပ်ကွက်,local_area,5690,Lann Thit Group,လမ်းသစ် ရပ်ကွက်,96.11019790,16.88798730,No MIMU village source matched this CoreMap settlement under an approved township
116047,5859ccf9-ec33-41e3-b696-043d520db73e,邦控乡,village,6430,,,98.82842240,23.28093850,No MIMU village source matched this CoreMap settlement under an approved township
116048,aa13dd65-57ec-43db-ac6f-1042dd8fe255,ပန်ကောက်,village,6429,Pang Kauk,ပန်ကောက်,98.80211170,23.35056080,No MIMU village source matched this CoreMap settlement under an approved township
116066,08e1fb98-58fb-4bdb-b3fe-4698034209b9,အင်းစိန်,local_area,5690,Insein,အင်းစိန်,96.10666950,16.88798840,No MIMU village source matched this CoreMap settlement under an approved township
116067,2ec8e0e7-4c8e-4c07-8a55-30c6de2106ca,လှိုင်သာယာ,local_area,5659,Hlaingthaya,လှိုင်သာယာ,96.06333730,16.87638110,No MIMU village source matched this CoreMap settlement under an approved township
116068,22b979e5-ed47-4fba-ae13-31f3d1ed6c26,နားကောင်းမူး,village,6385,Nar Kawng Mu,နားကောင်းမူး,98.94047460,20.03887800,No MIMU village source matched this CoreMap settlement under an approved township
116071,d5f2255b-9475-4bb3-844e-8220a9a41bb2,အမှတ် (၁) ရပ်ကွက်,local_area,6385,No. (1) Ward,အမှတ် (၁) ရပ်ကွက်,98.93621440,19.89313670,No MIMU village source matched this CoreMap settlement under an approved township
116075,874483ab-c58e-41f3-8bb6-8f9bd2cf0204,ပုံအံ့,village,6385,Pong Ant,ပုံအံ့,98.92717880,19.90520360,No MIMU village source matched this CoreMap settlement under an approved township
116076,184a5994-7d4e-470f-a8ab-c50835e6cb31,ဆုံကွီ,village,6385,Soon Kwe,ဆုံကွီ,98.94659290,19.89175060,No MIMU village source matched this CoreMap settlement under an approved township
116077,a4786eae-f5b3-4520-a186-96c5db2b6ef7,မိုင်းဆော,village,6408,Mong Hsaw,မိုင်းဆော,100.84627390,21.57135890,No MIMU village source matched this CoreMap settlement under an approved township
116078,06aa8e4e-b675-48e4-913c-a01858ac57bc,ဘားဆာကြီး,village,6408,Bar Hsar Gyi,ဘားဆာကြီး,101.09311140,21.76657970,No MIMU village source matched this CoreMap settlement under an approved township
116082,9f7b44e6-d795-4476-a943-ddc11e340d72,အမှတ် (၅) ရပ်ကွက်,local_area,6385,No. (5) Ward,အမှတ် (၅) ရပ်ကွက်,98.94483390,19.89020240,No MIMU village source matched this CoreMap settlement under an approved township
116083,ce3aa344-e81a-453f-ba57-4c787a61507e,နောင်ပူအောင်,village,6701,,နောင်ပူအောင်,95.08488490,24.81595990,No MIMU village source matched this CoreMap settlement under an approved township
116098,5e5e4929-aa72-4467-8d57-8846ab237b31,ဝၢၼ်ႈၵဵင်းၽွင်း,village,6360,,ဝၢၼ်ႈၵဵင်းၽွင်း,99.56771960,21.28226310,No MIMU village source matched this CoreMap settlement under an approved township
116104,51eaa838-30b7-46c9-8b13-3cd2fce8f485,မန်မောက်,village,6562,Man Mauk,မန်မောက်,98.03253500,23.31296010,No MIMU village source matched this CoreMap settlement under an approved township
116106,bde54d8b-69d0-4286-b7b7-66f2a492c8fe,မြို့ဦး,village,6562,Myoo Oo,မြို့ဦး,98.02554490,23.31663750,No MIMU village source matched this CoreMap settlement under an approved township
116114,e1d998da-7bdf-420d-a18b-1cc1bb4ee3ed,လုံခမ်,village,6600,Lon Khan,လုံခမ်,98.01784170,24.00456180,No MIMU village source matched this CoreMap settlement under an approved township
116124,05746dd7-5495-429c-9c90-0983c80f9339,宏龙,village,6600,,,97.84798970,23.93825130,No MIMU village source matched this CoreMap settlement under an approved township
116131,676e9e33-356d-439a-bb7a-fd959db03227,နောင်လိုင်,village,6467,Nawng Lai,နောင်လိုင်,98.41392070,22.83441790,No MIMU village source matched this CoreMap settlement under an approved township
116134,e215a620-bf67-4109-9861-51b60eddd478,မိုင်းပေါ,village,6441,Mong Paw,မိုင်းပေါ,98.49216880,23.55672930,No MIMU village source matched this CoreMap settlement under an approved township
116137,689a0ffb-7f9e-432b-a2cd-e9a6e70629f0,နားမလွေကျေးရွာ,village,6385,Namaklwe,နားမလွေကျေးရွာ,98.97233720,19.83395470,No MIMU village source matched this CoreMap settlement under an approved township
116138,f78a4acf-035a-469a-811c-fb0ff9e40715,အမှတ်(၃)ရပ်ကွက်,local_area,6385,No. (3) Ward,အမှတ်(၃)ရပ်ကွက်,98.93911110,19.88702440,No MIMU village source matched this CoreMap settlement under an approved township
116144,c3afc78e-8ee6-4b46-88e7-da66eca495d5,အမှတ် (၄) ရပ်ကွက်,local_area,6385,No. (4) Ward,အမှတ် (၄) ရပ်ကွက်,98.94114190,19.88512280,No MIMU village source matched this CoreMap settlement under an approved township
116145,33e07a8b-408d-4c2d-846b-8cf0ea0748d8,အမှတ် (၂) ရပ်ကွက်,local_area,6385,No. (2) Ward,အမှတ် (၂) ရပ်ကွက်,98.94026400,19.88815040,No MIMU village source matched this CoreMap settlement under an approved township
116147,d223d4eb-517a-4774-b2b6-a24876cf881a,Mwehpe,village,6699,Mwehpe,,94.70969490,24.95140650,No MIMU village source matched this CoreMap settlement under an approved township
116149,956f1ea6-b841-42da-8d16-b26c5cfc6849,Wan Mai (Lisu),village,6385,Wan Mai (Lisu),,98.95026140,19.91788570,No MIMU village source matched this CoreMap settlement under an approved township
116159,f623e59c-2f4a-4eaa-9060-87e49001ed8d,ဟွေလစ်,village,6331,Hway Lit,ဟွေလစ်,99.00980290,21.81605640,No MIMU village source matched this CoreMap settlement under an approved township
116160,11871e01-c0f9-4947-bd6b-41c8d0c9169b,ဝမ်တော်,village,6331,Wun Taw,ဝမ်တော်,99.00807020,21.77843080,No MIMU village source matched this CoreMap settlement under an approved township
116161,d20464d5-f7f3-4e36-873d-fa97bf2efc32,ဝန်ဟတ်,village,6331,Wan Hat,ဝန်ဟတ်,99.02716760,21.76232960,No MIMU village source matched this CoreMap settlement under an approved township
116162,a5bb2be6-cbc3-403e-a3a5-d530f50145d3,ယောင်စွန်,village,6331,Yawng Sun,ယောင်စွန်,98.97775050,21.73895170,No MIMU village source matched this CoreMap settlement under an approved township
116163,9e7ab31d-e9a1-4498-935a-fe65fcfa6163,ဝမ်ခဏ (၁),village,6331,Wan Kha Na (1),ဝမ်ခဏ (၁),98.97461770,21.70056820,No MIMU village source matched this CoreMap settlement under an approved township
116164,061b5e6c-e4d2-4512-b24d-07ea9abe3659,ယောင်ခင်,village,6331,Yawng Khin,ယောင်ခင်,99.01334610,21.64773310,No MIMU village source matched this CoreMap settlement under an approved township
116165,8d7ec268-8a71-426c-8e90-297a252a394e,Hengjang,village,6712,Hengjang,,93.98943110,23.87613310,No MIMU village source matched this CoreMap settlement under an approved township
116167,5d1de76e-4562-4a28-8e02-51bd9eae99c9,Lenikot,village,6712,Lenikot,,93.79242480,23.90521910,No MIMU village source matched this CoreMap settlement under an approved township
116168,42ea1ac6-6515-45dd-92f9-99f45508a2d0,T. Molbem,village,6712,T. Molbem,,93.98210580,23.89463340,No MIMU village source matched this CoreMap settlement under an approved township
116169,68bb3382-6506-43a2-8293-81ee82b1e0ed,ဝမ်မိုင် (ဝ),village,6385,Wan Mai (Wa),ဝမ်မိုင် (ဝ),98.95404250,19.89314580,No MIMU village source matched this CoreMap settlement under an approved township
116171,b802eea4-2669-49ad-a45f-2387ebd6f2f1,ပၢင်လေႃႉ,village,6322,Panglaw,ပၢင်လေႃႉ,98.11805380,21.93868790,No MIMU village source matched this CoreMap settlement under an approved township
116176,cbad8d03-b242-4a5c-99cc-609e9a9af56b,လိုင်ဆင်,village,6623,Laisin,လိုင်ဆင်,97.75964960,24.84380320,No MIMU village source matched this CoreMap settlement under an approved township
116183,5e8130d5-e446-40e4-a95b-e30a2ce576ab,စီအင်,village,6612,Si In,စီအင်,97.28807740,24.23793960,No MIMU village source matched this CoreMap settlement under an approved township
116186,48f5f2bf-124b-4c93-96d6-ee5078e56b04,ကောင်းခန်,village,6584,Kong Kharng,ကောင်းခန်,97.59526210,23.84103550,No MIMU village source matched this CoreMap settlement under an approved township
116187,5595998d-1c41-45c7-8d47-649d10f57829,နောင်လုံ,village,6584,Nong Loum,နောင်လုံ,97.60591120,23.84818240,No MIMU village source matched this CoreMap settlement under an approved township
116200,d08fc50c-3860-4273-84a2-dcfae7028217,လမြန်,village,6623,Lamyang,လမြန်,97.52539800,25.37185830,No MIMU village source matched this CoreMap settlement under an approved township
116201,e56fc828-c001-48a4-b3c7-9c6ad73d29c4,等哈,village,6600,,,97.75723370,23.90999350,No MIMU village source matched this CoreMap settlement under an approved township
116203,41c26079-d86c-410d-a2a8-8d72bd32ca6d,弄岛,village,6600,,,97.82669140,23.97183670,No MIMU village source matched this CoreMap settlement under an approved township
116204,6dfc8a34-489f-48f9-80fe-74b5ef5d006c,大弄旺,village,6600,,,97.82183300,23.95369510,No MIMU village source matched this CoreMap settlement under an approved township
116205,9522f232-fbf3-405a-9732-79ed6f00a4f4,小弄旺,village,6600,,,97.82542310,23.95525790,No MIMU village source matched this CoreMap settlement under an approved township
116207,e4e38f34-70c9-4da4-80db-cc9e81bb75bf,海凉,village,6600,,,97.76791460,23.93078520,No MIMU village source matched this CoreMap settlement under an approved township
116208,60c8ec2c-8235-420d-9a7f-f76b4a6016db,စိန်တိုက်,village,6600,,စိန်တိုက်,97.77289690,23.92208630,No MIMU village source matched this CoreMap settlement under an approved township
116209,d0c837ab-e384-476b-b537-fb836f36402e,乱贺,village,6600,,,97.84332850,23.95509950,No MIMU village source matched this CoreMap settlement under an approved township
116210,28ca4d56-2e9b-4336-ad25-939e40f5b470,丁弄,village,6600,,,97.84640190,23.95922650,No MIMU village source matched this CoreMap settlement under an approved township
116211,c98bf437-3948-4b5a-aa82-a529470fb9e5,大掌,village,6600,,,97.84521780,23.97141310,No MIMU village source matched this CoreMap settlement under an approved township
116213,d9f46347-06a9-4022-a7d6-3c18e8fa100f,ဟိုပိတ်,village,6562,Ho Peik,ဟိုပိတ်,97.76531770,23.03760520,No MIMU village source matched this CoreMap settlement under an approved township
116214,ca26c5a9-25ef-4d7d-b9b7-926be02e5741,ဝၢၼ််ႈၵွင်းတပ်ႉ,village,6562,,ဝၢၼ််ႈၵွင်းတပ်ႉ,97.77603170,23.03576430,No MIMU village source matched this CoreMap settlement under an approved township
116215,fe0011be-a710-4f0f-92ac-0058bee9ad83,ပန်ဟတ်,village,6562,Pang Hat,ပန်ဟတ်,97.78001670,23.07187390,No MIMU village source matched this CoreMap settlement under an approved township
116217,6db9a9e6-193d-4aae-8998-93180226b830,မန်ပန်း,village,6467,Man Pang,မန်ပန်း,98.27662300,22.81147840,No MIMU village source matched this CoreMap settlement under an approved township
116222,fd28eae7-aeb0-431d-98ed-576909213112,စန်ပါ,village,6441,Hsan Par,စန်ပါ,98.79784890,23.46909320,No MIMU village source matched this CoreMap settlement under an approved township
116223,0a3a0d82-9261-42bd-8632-ab1b6a9f2bbc,မာလုကေးခို,village,6441,Mar Lu Kay Hko,မာလုကေးခို,98.80364490,23.48514400,No MIMU village source matched this CoreMap settlement under an approved township
116237,376642ed-3ba8-499f-9f05-c5179ea0baf5,ဆုံကန်,village,6412,Hson Kan,ဆုံကန်,98.49432340,23.97372160,No MIMU village source matched this CoreMap settlement under an approved township
116238,a5ba0b79-8c56-45cc-806e-489cb9fd9358,下甸坝,village,6412,,,98.49589490,23.96589030,No MIMU village source matched this CoreMap settlement under an approved township
116239,0f529502-7ba5-4668-8744-4fa044b23179,上甸坝,village,6412,,,98.50064780,23.96664680,No MIMU village source matched this CoreMap settlement under an approved township
116247,b38c9c01-43a6-40ce-92b4-4bc64ba35692,ဖါးဖိန်ရွာသစ်,village,6408,,ဖါးဖိန်ရွာသစ်,100.58539650,21.36294430,No MIMU village source matched this CoreMap settlement under an approved township
116257,98bd1da2-24d6-47a9-90fb-2ac6159828af,干坝子,village,6441,,,98.48889600,23.43434310,No MIMU village source matched this CoreMap settlement under an approved township
116266,92880799-fc5d-4949-abfe-67d47a8e4b2d,မြင်ရှီ,village,6441,Myin Shee,မြင်ရှီ,98.51918240,23.40645700,No MIMU village source matched this CoreMap settlement under an approved township
116278,541e5757-be72-4bbf-97bf-32f1eaba8efd,ကောင်းဝိန်း,village,6441,Kawng Wein,ကောင်းဝိန်း,98.48975060,23.55551700,No MIMU village source matched this CoreMap settlement under an approved township
