postal_code,status,region_mm,region_en,township_mm,township_en,locality_mm,locality_en,inferred_locality_type,matched_township_public_id,matched_township_id,matched_local_admin_public_id,matched_local_admin_area_id,name_evidence,match_method,reason,v2_status,manifest_version,production_apply,preserve_existing_geom
0423206,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ခင်ရှည် ကျေးရွာအုပ်စု,Khin Shey Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,cb40a6d5-ec70-4515-a5d0-11551b6553d6,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021007:row6081:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423207,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,တယ်ပင်ကန် ကျေးရွာအုပ်စု,Tei Pin Kan Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,5d355245-1f59-4ae0-aff3-eb539841e520,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021008:row6116:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423208,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,တောင်မြင့် ကျေးရွာအုပ်စု,Taung Myint Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,ea8b51de-cc79-438e-a2bb-a470449cde27,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021009:row6114:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423209,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဇီးဖြူကုန်း ကျေးရွာအုပ်စု,Zee Hpyu Kone Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,75b1b4a9-0922-493a-805c-0e6f11107a4c,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021010:row6133:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423210,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,တဲတော်ယာ ကျေးရွာအုပ်စု,Te Taw Yar Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,1141b505-2646-432a-99ee-59f980309bb9,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021011:row6115:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423211,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ချောင်းနား ကျေးရွာအုပ်စု,Chaung Nar Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,955f9653-1e5c-4e01-8557-50529545cc54,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021012:row6070:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423212,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကိုင်းလယ် ကျေးရွာအုပ်စု,Kaing Lel Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,864ca3bd-3e6d-4264-b572-1f910b62a118,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021013:row6078:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423213,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,တပ်ကုန်း ကျေးရွာအုပ်စု,Tat Kone Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,abf98cec-2719-4027-9d90-ad5022d628e4,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021014:row6111:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423214,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,တောင်ဘက် ကျေးရွာအုပ်စု,Taung Bet Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,f108c117-f926-477f-8847-ae836cee0939,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021015:row6112:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423215,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကင်းဆုတ် ကျေးရွာအုပ်စု,Kin Soke Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,87b3a9a2-6beb-4e24-8cfb-d67259ff8c87,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021016:row6083:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423216,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကင်းမ ကျေးရွာအုပ်စု,Kin Ma Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,6bb48a40-9c05-4dd7-bd16-a783865ccc44,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021017:row6082:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423217,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,တောင်ချို ကျေးရွာအုပ်စု,Taung Cho Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,bdfe71be-8f65-45f5-b79f-469f31c6b740,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021018:row6113:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423218,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,တစူး ကျေးရွာအုပ်စု,Ta Su Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,e9a0287b-d36e-41e9-b5c8-579c71c2c3ff,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021019:row6110:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423219,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,သက္ကယ်ကျင်း ကျေးရွာအုပ်စု,Thet Kei Kyin Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,761a9715-ef26-44dd-b617-a8dd56d9a380,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021020:row6122:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423220,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,အင်းတော ကျေးရွာအုပ်စု,Inn Taw Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,c1c1a205-bfde-4be6-a469-49940685c942,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021021:row6074:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423221,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,သပွတ်စု ကျေးရွာအုပ်စု,Tha Put Su Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,52f671e7-cc56-4e0c-badf-02e814cc7316,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021022:row6119:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423222,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,လယ်လန်း ကျေးရွာအုပ်စု,Lel Lan Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,f8fc65ed-2ae3-4ba8-afce-ed2374fed50d,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021023:row6092:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423223,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကျောက်ကာ ကျေးရွာအုပ်စု,Kyauk Kar Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,c865d877-da11-44c6-a09f-8139bd034ba3,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021024:row6086:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423224,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဝန်ချုံး ကျေးရွာအုပ်စု,Wun Chone Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,1e02926c-5b1a-409f-89b9-ffe0b9d8d09b,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021025:row6128:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423225,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဂွေးဂုံ ကျေးရွာအုပ်စု,Gway Gon Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,dc17279e-7605-404a-b4c1-bd0f4ccb7f12,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021026:row6056:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423226,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဝက်ပုတ် (သန်းတောအိုင့်) ကျေးရွာအုပ်စု,Wet Poke (Than Taw Aint) Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,5887a85f-045e-4059-818e-8df9956a3e65,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021027:row6127:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423227,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,စသိန်း ကျေးရွာအုပ်စု,Sa Thein Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,13055cc0-98b7-4b88-8635-35c0a0068cf4,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021028:row6106:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423228,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဓာတ်တော် ကျေးရွာအုပ်စု,Dat Taw Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,d7fd5235-78b5-4eb6-8632-fc65a333a35c,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021029:row6071:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423229,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဝန်တင် ကျေးရွာအုပ်စု,Wun Tin Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,539bb65e-8f4a-458f-baf5-89649a4a5a25,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021030:row6129:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423230,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,အိုင့်မ ကျေးရွာအုပ်စု,Aint Ma Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,6fd8b656-b3e0-48ab-b630-618657fad932,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021031:row6066:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423231,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,မြောက်ဘက် ကျေးရွာအုပ်စု,Myauk Bet Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,2df5a32c-3d36-477f-b718-6fae4e517884,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021032:row6095:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423232,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,လင်တောင် ကျေးရွာအုပ်စု,Lin Taung Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,cefea930-cc08-403c-8118-21322a3508f2,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021033:row6094:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423233,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,မျှားပိုင်း ကျေးရွာအုပ်စု,Hmyar Paing Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,e2acf339-7a2f-4d40-8285-f0b86f6559c0,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021034:row6062:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423234,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ပလောင်း ကျေးရွာအုပ်စု,Pa Laung Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,d9e727f6-2a74-47d3-b4eb-ff0f83fa3260,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021035:row6102:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423235,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ချောင်းကူး ကျေးရွာအုပ်စု,Chaung Ku Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,4235bf0e-26a7-468a-9bb2-3d7f8e14bd95,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021036:row6069:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423236,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ရေဖြူ ကျေးရွာအုပ်စု,Yae Hpyu Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,b92dfe33-bb9d-4544-9a1a-adcd7c0f2bf4,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021037:row6130:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423237,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဆပန် ကျေးရွာအုပ်စု,Sa Pan Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,856b52c6-2725-47da-9a74-005fb3e8ecce,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021038:row6105:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423238,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကူးကား ကျေးရွာအုပ်စု,Ku Kar Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,b6b8712f-2f4c-4189-b206-cd5261507d24,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021039:row6085:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423239,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဇီးပြား ကျေးရွာအုပ်စု,Zee	 Pyar Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,d7cd1ad5-d489-479c-985e-e74b7f77d864,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021040:row6134:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423240,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဇောင်းယားပင် ကျေးရွာအုပ်စု,Zaung Yar Pin Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,06533fad-5fb5-4265-a0f2-8b82d0206a4c,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021041:row6132:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423241,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,လယ်အို ကျေးရွာအုပ်စု,Lel Oh Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,57880d5f-931a-4464-9e70-381834a78098,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021042:row6093:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423242,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,သရက်ကန် ကျေးရွာအုပ်စု,Tha Yet Kan Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,8afff10d-814d-4ace-a297-1d3624ea6cb6,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021043:row6120:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423243,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကျောက်တိုင်ခင် ကျေးရွာအုပ်စု,Kyauk Taing Khin Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,bfd62669-dd16-47fd-8775-85b0b1933524,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021044:row6088:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423244,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကျောက်မဆင် ကျေးရွာအုပ်စု,Kyauk Ma Sin Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,87bd6aa5-057d-41cf-944f-f5c97fe0a938,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021045:row6087:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423245,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ခေါင်းပေါင်း ကျေးရွာအုပ်စု,Gaung Paung Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,e17800e6-b81d-49bc-93a3-63a699989e17,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021046:row6046:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423246,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ထန်းတော ကျေးရွာအုပ်စု,Htan Taw Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,a01debde-2756-43f6-a26d-70d505d3c66c,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021047:row6073:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423247,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကျောသာ ကျေးရွာအုပ်စု,Kyaw Thar Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,43efa5a0-9893-4a0b-8826-a722fa0c50e7,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021048:row6090:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423248,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကပိုင် (တောင်) ကျေးရွာအုပ်စု,Ka Paing (South) Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,ccf77d9d-9641-4b00-9dac-792e4ae26383,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021049:row6076:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423249,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,သမားတော် ကျေးရွာအုပ်စု,Tha Mar Taw Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,5db5127a-16c4-4d3b-8016-d0aac0b1f19d,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021050:row6107:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423250,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ပျဉ်းချောင်း ကျေးရွာအုပ်စု,Pyin Chaung Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,ec033570-3c4e-4a9f-a9bb-7b637a405344,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021051:row6103:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423251,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,နတ်ဦးယာဉ် ကျေးရွာအုပ်စု,Nat U Yin Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,d58e5cb2-cf9d-4c2d-8e43-16d5b3e9484f,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021052:row6098:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423252,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ဆူးလေကုန်း ကျေးရွာအုပ်စု,Su Lay Kone Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,261f0392-f217-429f-bba5-12dddeb874b7,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021053:row6109:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423253,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ညောင်ဝင်း ကျေးရွာအုပ်စု,Nyaung Win Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,23d625bf-f41e-4a2e-9826-8fb51733452f,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021054:row6100:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423254,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကျွန်းရင်း ကျေးရွာအုပ်စု,Kyun Yin Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,e3caaecc-58bd-4134-867b-c37888c40646,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021055:row6091:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
0423255,linked_exact,မကွေးတိုင်းဒေသကြီး,Magway Region,ပေါက် မြို့နယ်,Pauk Township,ကျောင်းကုန်း ကျေးရွာအုပ်စု,Kyaung Kone Village Tract,village_tract,0f20a56c-a00d-4b9d-b295-40fec54cf542,,179b32ac-430f-4823-b397-76e173925a40,,exact_my+en,exact_local_frozen_create,linked to frozen create village_tract:MMR009021056:row6089:village_tract_boundary_Magway_v94.zip_mmr_mgy_polbnda_adm4_wfp_mimu_250k_1.shp via exact name under township,linked_exact_local_area,v3,false,true
