admin_public_id,language_code,alias_name,normalized_alias,preserve_primary,replace_primary,source_postal_code,reason,manifest_version,production_apply
2b45fd3e-d290-41d6-9363-c3d0ed8528e7,en,Ngaing Maung Village Tract,ngaingmaung,true,false,0201235,postal EN spelling not in primary/alias set,v3,false
381f7f38-489a-4e1c-bad7-1ce6c0bb2203,en,Lar Haung Village Tract,larhaung,true,false,0201236,postal EN spelling not in primary/alias set,v3,false
6472326f-d0f8-43f8-9f7f-280e7523707f,en,Ha San Kaing Village Tract,hasankaing,true,false,0201237,postal EN spelling not in primary/alias set,v3,false
b00bbeda-e986-48e6-8a7d-13590756cfbc,en,Leik Lin Kan Village Tract,leiklinkan,true,false,0201238,postal EN spelling not in primary/alias set,v3,false
16d1fdc2-9897-45ae-b14e-499f0d19e975,en,Hnoke Par Village Tract,hnokepar,true,false,0201239,postal EN spelling not in primary/alias set,v3,false
13c18374-68ea-4be7-b0a1-0a00fe773839,en,Bo Te Lar Nu Village Tract,botelarnu,true,false,0201240,postal EN spelling not in primary/alias set,v3,false
151eea2f-4493-4526-86c9-69bae8034153,en,Ha Haung Village Tract,hahaung,true,false,0201242,postal EN spelling not in primary/alias set,v3,false
adf41fa9-c87a-4e93-9426-15c1ad8ddcae,en,Kaw Lan Village Tract,kawlan,true,false,0201243,postal EN spelling not in primary/alias set,v3,false
b0e9b662-6dda-444c-bafc-a23f712e30d9,en,Ha Chun Sar Village Tract,hachunsar,true,false,0201244,postal EN spelling not in primary/alias set,v3,false
5d3a35a2-fd9a-4abe-af94-97c3cf9c97bc,en,Ha Sheik Nauk Nyu Village Tract,hasheiknauknyu,true,false,0201245,postal EN spelling not in primary/alias set,v3,false
85b20e39-9a1e-4392-b95a-2b2abfc00911,en,Ke San Bauk Lun Village Tract,kesanbauklun,true,false,0201246,postal EN spelling not in primary/alias set,v3,false
ff38883b-2ce7-4e66-bc5b-027bc8fd7ad8,en,Ke San Sar Lin Village Tract,kesansarlin,true,false,0201247,postal EN spelling not in primary/alias set,v3,false
f105fd7d-593e-474a-b860-af1a5bd73d13,en,Yan Naw San Ri Village Tract,yannawsanri,true,false,0201248,postal EN spelling not in primary/alias set,v3,false
b0d10701-253b-4e94-a2ec-b367950242ee,en,Chan Ma Kauk San Ri Village Tract,chanmakauksanri,true,false,0201249,postal EN spelling not in primary/alias set,v3,false
d7845535-bb1d-4fa9-a96e-690d83bdafea,en,Wan Ka Sun Khaw Village Tract,wankasunkhaw,true,false,0201250,postal EN spelling not in primary/alias set,v3,false
cd5d0261-4490-417e-a8d5-d2013240823d,en,Kyu Yan Village Tract,kyuyan,true,false,0201251,postal EN spelling not in primary/alias set,v3,false
d94af3ba-7f0f-45fc-bd36-3f246e5d32d8,en,Ke San Laung Kyan Village Tract,kesanlaungkyan,true,false,0201252,postal EN spelling not in primary/alias set,v3,false
6aaf1981-b0bf-4533-981d-45b056b826bc,en,Kar Yaw Kon Shwe Village Tract,karyawkonshwe,true,false,0201253,postal EN spelling not in primary/alias set,v3,false
d6b3aa8e-c2e8-4a87-b4e8-72f907299e1d,en,Pun Shein Village Tract,punshein,true,false,0201254,postal EN spelling not in primary/alias set,v3,false
6097ec36-f2a9-42af-81f6-89e70a07319e,en,Sheik Nyu Village Tract,sheiknyu,true,false,0201255,postal EN spelling not in primary/alias set,v3,false
03243eaf-ad82-470c-a8b3-5ecc7d0a9d30,en,Yaw Kun Village Tract,yawkun,true,false,0201256,postal EN spelling not in primary/alias set,v3,false
95df1749-95b4-48ff-acaa-fbcb4ac5c2c8,en,Shan He Village Tract,shanhe,true,false,0201257,postal EN spelling not in primary/alias set,v3,false
cac6603a-07a8-4ca1-bf97-36ac9a982160,en,Ta Kaing Village Tract,takaing,true,false,0201258,postal EN spelling not in primary/alias set,v3,false
fc3eba65-7dad-44a4-9a51-7977a5541860,en,Naung Yan Village Tract,naungyan,true,false,0201259,postal EN spelling not in primary/alias set,v3,false
45107069-5896-43bd-9557-31d06188b7cd,en,Ta Kone (1) Village Tract,takone1,true,false,0201260,postal EN spelling not in primary/alias set,v3,false
6f048411-fd3c-418f-ab2a-0851325605eb,en,Naung Ka Lu Village Tract,naungkalu,true,false,0201261,postal EN spelling not in primary/alias set,v3,false
1e5ebf61-7e57-4b07-b13d-9a9e1ea92a23,en,Hta Haw (1) Village Tract,htahaw1,true,false,0201263,postal EN spelling not in primary/alias set,v3,false
21dd8d3b-56a7-46c0-9a3f-fb20f482c9c9,en,Hu Laung Village Tract,hulaung,true,false,0201264,postal EN spelling not in primary/alias set,v3,false
645f30f4-a1db-4b2c-aeec-b310bf986380,en,Lon Laung Village Tract,lonlaung,true,false,0201265,postal EN spelling not in primary/alias set,v3,false
4693a717-2d06-4ef4-9999-4b73c2c47c57,en,Wut Htan Village Tract,wuthtan,true,false,0201266,postal EN spelling not in primary/alias set,v3,false
058c6ec7-ec8e-4c2c-95be-98a6a42b7067,en,Kar Mway Law Ri Village Tract,karmwaylawri,true,false,0202200,postal EN spelling not in primary/alias set,v3,false
44ecf6b1-5edf-4793-9ea2-234770715054,en,Yan Kyone Village Tract,yankyone,true,false,0202201,postal EN spelling not in primary/alias set,v3,false
b0d9b227-fa87-4442-aaad-1496f1f907ff,en,Nauk Nyu Khar San Village Tract,nauknyukharsan,true,false,0202202,postal EN spelling not in primary/alias set,v3,false
d4e45ece-cb5a-4ed0-aec1-c1a3d0ada2c1,en,Kar Yaw Nauk Nyo Village Tract,karyawnauknyo,true,false,0202203,postal EN spelling not in primary/alias set,v3,false
1e1745b2-cbc4-44fc-89ca-2bdd14e284ae,en,Htan Khaw Nauk Kone Village Tract,htankhawnaukkone,true,false,0202204,postal EN spelling not in primary/alias set,v3,false
3bbe6a78-0a25-4bd4-9921-61586db09d87,en,Khan Ma Lar Village Tract,khanmalar,true,false,0202205,postal EN spelling not in primary/alias set,v3,false
622f5387-9de6-4689-9fe4-ddc3bdc39c23,en,Maw Hpun Village Tract,mawhpun,true,false,0202206,postal EN spelling not in primary/alias set,v3,false
0973579f-0919-459a-ae42-df9c2a47bae9,en,Ant Paw Village Tract,antpaw,true,false,0202207,postal EN spelling not in primary/alias set,v3,false
e7960ae1-9300-4814-8d51-c3e54454ef7e,en,Yan Kyein Village Tract,yankyein,true,false,0202208,postal EN spelling not in primary/alias set,v3,false
599d818f-17cf-4675-a31c-e20802955cc2,en,Law Nauk Kone Village Tract,lawnaukkone,true,false,0202209,postal EN spelling not in primary/alias set,v3,false
3e9d5e8d-adf8-4457-b912-76c1c854bdd7,en,Tway Htway Nauk Kone Village Tract,twayhtwaynaukkone,true,false,0202210,postal EN spelling not in primary/alias set,v3,false
2aee90b2-bfc0-40e9-a86c-0dac21539c15,en,La Kyan Village Tract,lakyan,true,false,0202211,postal EN spelling not in primary/alias set,v3,false
7a6c26ad-ac3a-4086-b593-460e14bfab49,en,Saw Law Village Tract,sawlaw,true,false,0202212,postal EN spelling not in primary/alias set,v3,false
16ea56c2-039c-4771-b2b7-9fa9e1269344,en,Hway Htaik Village Tract,hwayhtaik,true,false,0202213,postal EN spelling not in primary/alias set,v3,false
ab25cc5a-67e5-4243-89c4-07cadc6d01e4,en,Laung Kyan Nauk Kone Village Tract,laungkyannaukkone,true,false,0202214,postal EN spelling not in primary/alias set,v3,false
81b54015-13f7-4c19-8e48-9e7d77399796,en,Ma Kyan Village Tract,makyan,true,false,0202215,postal EN spelling not in primary/alias set,v3,false
cd7209f7-52b5-4e4e-9bdb-de1267684245,en,Nyin Shaung Village Tract,nyinshaung,true,false,0202216,postal EN spelling not in primary/alias set,v3,false
70309028-1bfc-49c0-91b3-113d146c4aa6,en,Kat Pa Lan Day Waw Village Tract,katpalandaywaw,true,false,0202217,postal EN spelling not in primary/alias set,v3,false
231f6ae4-b11b-4fd3-b204-663091a16bc9,en,Ku Ku Nauk Kone Village Tract,kukunaukkone,true,false,0202219,postal EN spelling not in primary/alias set,v3,false
00164f8b-d86c-4be9-9ac7-c8b4e7932bc9,en,Lun Htaung Village Tract,lunhtaung,true,false,0202220,postal EN spelling not in primary/alias set,v3,false
15165a9e-6ac3-4053-b182-9f6f905be146,en,Lon Khin Village Tract,lonkhin,true,false,0202221,postal EN spelling not in primary/alias set,v3,false
92f87137-a83f-49f6-a1eb-b6a0ad75182a,en,Kone Khar Lel Village Tract,konekharlel,true,false,0202222,postal EN spelling not in primary/alias set,v3,false
54a50377-3472-466e-a890-407711604449,en,Ga Hone Village Tract,gahone,true,false,0202223,postal EN spelling not in primary/alias set,v3,false
57b8a83c-5000-4c0a-ae68-3ec8a9d51d78,en,Kone Lan Village Tract,konelan,true,false,0202224,postal EN spelling not in primary/alias set,v3,false
c61522f4-dede-45f5-9ee3-6e19384aeb91,en,Hton San Village Tract,htonsan,true,false,0202225,postal EN spelling not in primary/alias set,v3,false
e51e1264-c3f3-47d4-bdfe-d00728d7454a,en,Kyun Khaung Village Tract,kyunkhaung,true,false,0202226,postal EN spelling not in primary/alias set,v3,false
1850c1d0-84fa-41dd-b4f2-3b0332f46bbc,en,Pon Nyo Village Tract,ponnyo,true,false,0202227,postal EN spelling not in primary/alias set,v3,false
f135ff35-23e9-4ad8-b2f8-cf025dc13595,en,Htan Khaw Village Tract,htankhaw,true,false,0202228,postal EN spelling not in primary/alias set,v3,false
18f9d6d9-4a3c-4739-bde0-42025e9f8bd4,en,Laung Ngauk Village Tract,laungngauk,true,false,0202229,postal EN spelling not in primary/alias set,v3,false
1289b29a-eec0-4900-8e52-40caa0e8c434,en,Saw Law Nauk Inn Village Tract,sawlawnaukinn,true,false,0202230,postal EN spelling not in primary/alias set,v3,false
890e096a-9e3a-45de-96f1-eb485936eb04,en,Lan Khin Village Tract,lankhin,true,false,0202231,postal EN spelling not in primary/alias set,v3,false
4dafd48e-ab5f-41ed-aebc-6c50e1bcd408,en,Kyauk Kei Village Tract,kyaukkei,true,false,0202232,postal EN spelling not in primary/alias set,v3,false
6dbce207-07c6-4127-804e-d2ff24707045,en,Lan Nauk Village Tract,lannauk,true,false,0202233,postal EN spelling not in primary/alias set,v3,false
86b4cb24-6540-4386-a7bb-9507248fdeaa,en,Tar Maung Village Tract,tarmaung,true,false,0202234,postal EN spelling not in primary/alias set,v3,false
22044957-7794-475e-a149-329d7049f42b,en,Ma Thaw Ri Village Tract,mathawri,true,false,0204200,postal EN spelling not in primary/alias set,v3,false
5bacdc41-d20e-4d40-9503-d4697e370f69,en,Raw Par Mee Village Tract,rawparmee,true,false,0204201,postal EN spelling not in primary/alias set,v3,false
f42d58a5-b9d3-4ccd-b51c-e5977305894e,en,Htaing Hpai Yan Village Tract,htainghpaiyan,true,false,0204203,postal EN spelling not in primary/alias set,v3,false
f4f6e346-613d-46cd-b457-7385d2051510,en,Hlan Hlaing Hla Village Tract,hlanhlainghla,true,false,0204204,postal EN spelling not in primary/alias set,v3,false
cff020ab-fac4-4f39-8244-3d63155a6856,en,Dein Ka Lein Village Tract,deinkalein,true,false,0204205,postal EN spelling not in primary/alias set,v3,false
0fc7fcd9-39cc-49c7-9ae7-6f97639ed213,en,Chei Yar Village Tract,cheiyar,true,false,0204206,postal EN spelling not in primary/alias set,v3,false
7dba4fbc-1272-48c0-983b-fe1ee3029194,en,Yan Nway Village Tract,yannway,true,false,0204207,postal EN spelling not in primary/alias set,v3,false
31e56911-e4e9-4f68-82fa-f76f13f93464,en,Lay Tein Village Tract,laytein,true,false,0204208,postal EN spelling not in primary/alias set,v3,false
2cc406cd-0669-46fb-b617-6dea208c034d,en,Ku Kee Village Tract,kukee,true,false,0204209,postal EN spelling not in primary/alias set,v3,false
fb979041-9fc5-4184-9b69-dc1de98ab492,en,Na Mi Yu Pi Village Tract,namiyupi,true,false,0204210,postal EN spelling not in primary/alias set,v3,false
2be73d69-566e-4154-9366-0d50096c6fe4,en,Pan Set (Pan Sat) Village Tract,pansetpansat,true,false,0204211,postal EN spelling not in primary/alias set,v3,false
3689b99e-95e8-495d-9a6f-699bfa300eca,en,Hpun Tha Yet Village Tract,hpunthayet,true,false,0204212,postal EN spelling not in primary/alias set,v3,false
d899d4cf-cf03-4151-956f-daad2fb2fd08,en,Kon Kaing Lon Village Tract,konkainglon,true,false,0204213,postal EN spelling not in primary/alias set,v3,false
ed1f8c46-0eec-48ce-98f4-1effa88df698,en,Hein Kwet Village Tract,heinkwet,true,false,0204215,postal EN spelling not in primary/alias set,v3,false
8665472b-0e02-4c56-a4b8-7ed7d5c9d553,en,Bon Bar Village Tract,bonbar,true,false,0204216,postal EN spelling not in primary/alias set,v3,false
f5c3ff81-e11f-416b-bae5-dd2c51cba6e2,en,Hpway Lin Village Tract,hpwaylin,true,false,0204217,postal EN spelling not in primary/alias set,v3,false
6a887e5c-23df-4bb7-abb9-1689781f0815,en,Hpai Lin Kut Village Tract,hpailinkut,true,false,0204218,postal EN spelling not in primary/alias set,v3,false
dba1f67c-f6ef-4b37-8e3d-b57d9701c5a7,en,Sa Yar Hpawt Village Tract,sayarhpawt,true,false,0204219,postal EN spelling not in primary/alias set,v3,false
4ef4855f-e93e-40a3-a675-10ae8b4d9bd6,en,Dan Sa Ku Village Tract,dansaku,true,false,0204220,postal EN spelling not in primary/alias set,v3,false
1429fc36-050b-4cbe-9b16-b60424da7735,en,Maw Nwan Village Tract,mawnwan,true,false,0204221,postal EN spelling not in primary/alias set,v3,false
19130eec-d883-4e0e-8b59-fb6481249d22,en,Hlwa Zin Kone Village Tract,hlwazinkone,true,false,0205210,postal EN spelling not in primary/alias set,v3,false
1bccef7b-1b8f-4472-b36b-bf45105310cc,en,Man That Village Tract,manthat,true,false,0205252,postal EN spelling not in primary/alias set,v3,false
308f727f-ab45-491b-a514-a4b215fe3e1a,en,Maing Nwe Village Tract,maingnwe,true,false,0206206,postal EN spelling not in primary/alias set,v3,false
0f2089c5-b445-4698-b80a-3e6dd44f6f19,en,Inn Kyin Taung Village Tract,innkyintaung,true,false,0211228,postal EN spelling not in primary/alias set,v3,false
924eefc5-28f2-44e7-bcba-f0e5e16536fd,my,တဇယ်ချောင် ကျေးရွာအုပ်စု,တဇယ်ချောင်,true,false,0212230,postal MM spelling not in primary/alias set,v3,false
e5cb0ee8-fbba-44e7-b190-019e936d5873,en,Man Tan Village Tract,mantan,true,false,0216223,postal EN spelling not in primary/alias set,v3,false
077f5ccf-9f7e-49da-8bbe-0ca8ab0db27d,en,Ta Dar Kine Village Tract,tadarkine,true,false,0216236,postal EN spelling not in primary/alias set,v3,false
c74bd9d1-8ac5-4ee2-b7d2-f345006bc8b8,en,Myin Thar Oo Village Tract,myintharoo,true,false,0220233,postal EN spelling not in primary/alias set,v3,false
9afb1c46-d4be-4294-9f67-6bfbdadefff9,en,Kyoe Kyar Village Tract,kyoekyar,true,false,0221230,postal EN spelling not in primary/alias set,v3,false
bc50c660-4819-4f6d-8e17-a26aa58096c7,my,ရွာမုံတောင် ကျေးရွာအုပ်စု,ရွာမုံတောင်,true,false,0222251,postal MM spelling not in primary/alias set,v3,false
2dcbae95-2974-4954-a3c7-91efea679728,my,ကုလားမ	Ku Lar Ma ကျေးရွာအုပ်စု,ကုလားမkularma,true,false,0226228,postal MM spelling not in primary/alias set,v3,false
a22dd3d4-6abb-41ce-b7f1-a076dabc30ea,en,Kyoe Kyar Village Tract,kyoekyar,true,false,0226233,postal EN spelling not in primary/alias set,v3,false
8008d28d-4cd4-4a2c-a30a-d93043fbd8f8,en,Pauk Tone Village Tract,pauktone,true,false,0226237,postal EN spelling not in primary/alias set,v3,false
e54b4078-b5a6-441b-8811-ff2649ec4008,en,Kyoet Kone Village Tract,kyoetkone,true,false,0227238,postal EN spelling not in primary/alias set,v3,false
796676ad-f4ee-4f78-8f41-a8ecb8cd9480,en,Kyoe Kyar Kan Village Tract,kyoekyarkan,true,false,0230237,postal EN spelling not in primary/alias set,v3,false
a94b01c6-32c4-49f5-aa27-668229fbb863,en,Ka Paing-t Thee Kone Village Tract,kapaingttheekone,true,false,0231234,postal EN spelling not in primary/alias set,v3,false
32a6a9bd-ac06-450a-9941-e113a041d76d,en,Ma Gyi Khwa Village Tract,magyikhwa,true,false,0233211,postal EN spelling not in primary/alias set,v3,false
407b2b53-49e5-4d78-b4ab-d91a14595a7a,en,Kyoe Kyar U Village Tract,kyoekyaru,true,false,0235202,postal EN spelling not in primary/alias set,v3,false
9a9f9a65-3bd9-4b65-9ab5-ebe7883bb47d,en,Thorzan Village Tract,thorzan,true,false,0303252,postal EN spelling not in primary/alias set,v3,false
8a21bc35-5435-4207-a3dd-f53012e50f36,en,Haicin Village Tract,haicin,true,false,0305228,postal EN spelling not in primary/alias set,v3,false
5406f84a-99bf-4d05-8cf2-c42bd3ae7d5c,en,Shar Ta Lai Village Tract,shartalai,true,false,0306255,postal EN spelling not in primary/alias set,v3,false
ffac094f-0ab0-4150-8d2a-dc4e5e6c8186,en,Hlaykawng Village Tract,hlaykawng,true,false,0307217,postal EN spelling not in primary/alias set,v3,false
fd2ed452-1b78-4716-b494-65ef162526bc,en,Twee Kin Wa Village Tract,tweekinwa,true,false,0309209,postal EN spelling not in primary/alias set,v3,false
fb5d46fc-a751-4f23-844c-ffe691325164,en,Aung Ya Da Nar Quarter,aungyadanar,true,false,0401012,postal EN spelling not in primary/alias set,v3,false
d00faaea-d293-4573-8711-99cb6bd10c0f,my,မြို့မ ရပ်ကွက်,မ,true,false,0407002,postal MM spelling not in primary/alias set,v3,false
d00faaea-d293-4573-8711-99cb6bd10c0f,en,Myo Ma Quarter,myoma,true,false,0407002,postal EN spelling not in primary/alias set,v3,false
b95dd609-1cf7-4ddf-8eb5-bfbce77213c8,en,Aye Ka RitA Village Tract,ayekarita,true,false,0408227,postal EN spelling not in primary/alias set,v3,false
6fe1409b-acbf-4f6e-98de-c5ed8a40e001,en,In Yone Village Tract,inyone,true,false,0408242,postal EN spelling not in primary/alias set,v3,false
8ecbcbef-df6b-4006-b2d8-0923a07533b8,en,Nyaung Kyet Village Tract,nyaungkyet,true,false,0410211,postal EN spelling not in primary/alias set,v3,false
66c0dbc1-2c6e-4eca-9db9-4d118e704a18,en,Pa Zin Naint Village Tract,pazinnaint,true,false,0411228,postal EN spelling not in primary/alias set,v3,false
9ea4b517-f8d8-427a-8ebb-b625c8b909b3,en,Pa Lin Gyi Village Tract,palingyi,true,false,0413206,postal EN spelling not in primary/alias set,v3,false
98c73992-54b4-4b7c-9a0f-2a65a45681c2,en,Hpa La Taing Village Tract,hpalataing,true,false,0413207,postal EN spelling not in primary/alias set,v3,false
fadd9d49-505c-4514-b4c8-f43e447b2c04,en,Pa Lin Pyar Gyi Village Tract,palinpyargyi,true,false,0413213,postal EN spelling not in primary/alias set,v3,false
5e757427-89a0-4b8e-becb-81581f8fb120,my,မောင်းတိုင် (၂) ရပ်ကွက်,မောင်းတိုင်၂,true,false,0414004,postal MM spelling not in primary/alias set,v3,false
100929e8-c1b4-440b-a357-88a9d1771876,en,Let Pan Pu Village Tract,letpanpu,true,false,0414214,postal EN spelling not in primary/alias set,v3,false
dee814eb-5f69-46be-8d46-8518438bd515,en,Kalar Kan Village Tract,kalarkan,true,false,0414233,postal EN spelling not in primary/alias set,v3,false
a1a22216-56e5-4eb8-b48b-05b66610ef9a,en,Kan Ma Village Tract,kanma,true,false,0416207,postal EN spelling not in primary/alias set,v3,false
ad48cdc3-cd28-4b26-ad1d-1a2504e4b2a1,en,Shwe Lin Swe Village Tract,shwelinswe,true,false,0419226,postal EN spelling not in primary/alias set,v3,false
143284eb-3796-45c6-858f-2d8b84de3321,en,Taung Sone Village Tract,taungsone,true,false,0419239,postal EN spelling not in primary/alias set,v3,false
96311672-2036-4819-b7c4-9995028ed1ba,en,Kon Lat (North) Village Tract,konlatnorth,true,false,0419273,postal EN spelling not in primary/alias set,v3,false
d8686795-d03f-4dfd-a5c0-868d452655ab,en,Gaung Ton Village Tract,gaungton,true,false,0421265,postal EN spelling not in primary/alias set,v3,false
a05e9898-cb1e-44c0-ae1e-d1c7fac9001b,en,War Bo Chaung Village Tract,warbochaung,true,false,0422235,postal EN spelling not in primary/alias set,v3,false
7cce9d43-594c-4197-9dbd-76a720746b04,en,Myet Hmaung Village Tract,myethmaung,true,false,0422264,postal EN spelling not in primary/alias set,v3,false
f6a14c8d-0105-43d0-88c1-cbff3b01dcf4,en,Ka Bar Hpyu Village Tract,kabarhpyu,true,false,0423266,postal EN spelling not in primary/alias set,v3,false
f4d37e24-1852-4fb7-b177-d7377c2cffe6,my,မဟာနွယ်စင် ရပ်ကွက်,မဟာနွယ်စင်,true,false,0503001,postal MM spelling not in primary/alias set,v3,false
5c5e56fd-15a3-4ae4-9bf7-364b3cc521e1,en,Hpone Kone Village Tract,hponekone,true,false,0510221,postal EN spelling not in primary/alias set,v3,false
c526d25e-8351-4a6a-a077-3428f1e75d41,en,Ya Ta Nar Bon Mi Village Tract,yatanarbonmi,true,false,0512281,postal EN spelling not in primary/alias set,v3,false
129c2e80-373b-42a6-8b83-2dd551833b11,en,Thin Tain Village Tract,thintain,true,false,0513253,postal EN spelling not in primary/alias set,v3,false
da4b92d1-064c-4583-a4be-d88286926760,en,Ah Nauk Thar Ga Ya Village Tract,ahnaukthargaya,true,false,0515243,postal EN spelling not in primary/alias set,v3,false
52dab79f-f67f-4f86-8477-8fe48382f707,en,Ah Shey Thar Ga Ya Village Tract,ahsheythargaya,true,false,0515264,postal EN spelling not in primary/alias set,v3,false
ef7c74b0-705e-49ce-a187-42e47950e6b0,en,Maing Lan Village Tract,mainglan,true,false,0516248,postal EN spelling not in primary/alias set,v3,false
84278f73-8a59-4748-bba3-441efe01493e,en,Kywe Kan Village Tract,kywekan,true,false,0518217,postal EN spelling not in primary/alias set,v3,false
242302f6-7359-45f5-b800-fc92dab7a677,en,Shaw Hpyu Kan Village Tract,shawhpyukan,true,false,0518252,postal EN spelling not in primary/alias set,v3,false
e27760c5-5cf0-49d1-9141-354faedc41d3,en,Ma Kyee Kwa Village Tract,makyeekwa,true,false,0519270,postal EN spelling not in primary/alias set,v3,false
c6385474-c59f-48f3-8743-385cb31131c2,en,Kyoet Kone Village Tract,kyoetkone,true,false,0521203,postal EN spelling not in primary/alias set,v3,false
185a8a3d-b787-4f5e-85b8-757224651963,en,War Yin Toke Village Tract,waryintoke,true,false,0521263,postal EN spelling not in primary/alias set,v3,false
bbe8414a-5fed-444a-9601-c7f65ae3d6c5,en,Kan Ma Village Tract,kanma,true,false,0522213,postal EN spelling not in primary/alias set,v3,false
1345f762-fc7b-46e1-8bfb-6ef9d43f4d9e,en,Hlwa Zin Village Tract,hlwazin,true,false,0522246,postal EN spelling not in primary/alias set,v3,false
c0a6805f-0baa-4888-90a8-0204b99083aa,en,Inn Taing Village Tract,inntaing,true,false,0523210,postal EN spelling not in primary/alias set,v3,false
4c289063-f4c1-4ca5-9329-c566c727d2b6,en,Lel Gyi (North) Village Tract,lelgyinorth,true,false,0524212,postal EN spelling not in primary/alias set,v3,false
a4592d4d-19e3-4068-9cfd-b05ab57d9266,en,Poke Par Lwin Village Tract,pokeparlwin,true,false,0524216,postal EN spelling not in primary/alias set,v3,false
a8101111-6a22-44ad-9bee-b56d8a54662d,en,Kyauk Ta Tar Village Tract,kyauktatar,true,false,0524220,postal EN spelling not in primary/alias set,v3,false
913b6e35-81b5-4413-84d3-7e0e3f86dbce,en,Aing Lyar (North) Village Tract,ainglyarnorth,true,false,0524281,postal EN spelling not in primary/alias set,v3,false
8bbadbb9-9c24-428d-a9f7-f0dd69f3bf6d,en,Aing Lyar (South) Village Tract,ainglyarsouth,true,false,0524282,postal EN spelling not in primary/alias set,v3,false
03e44ffe-320b-4fa8-915f-4fcf7a63fd64,en,No (၆) Quarter,no၆,true,false,0526006,postal EN spelling not in primary/alias set,v3,false
8ed03108-6502-49bd-baf2-ddf01e08f3f7,en,No (၇) Quarter,no၇,true,false,0526007,postal EN spelling not in primary/alias set,v3,false
20c28d89-b5f4-4d58-be3b-a0d08102b6cd,en,Shaw Hpyu Village Tract,shawhpyu,true,false,0526219,postal EN spelling not in primary/alias set,v3,false
9c6a14e8-927c-45ff-88df-8483f0f7369c,en,Nam Hu Village Tract,namhu,true,false,0601203,postal EN spelling not in primary/alias set,v3,false
ee44d2b2-b411-4e1b-9332-3bfd0fbc6d50,en,Pan Sit Village Tract,pansit,true,false,0603208,postal EN spelling not in primary/alias set,v3,false
9228e1f2-9ada-49ed-8b56-dbcc573862a7,en,Sat Chan Village Tract,satchan,true,false,0604218,postal EN spelling not in primary/alias set,v3,false
f6ed4d3a-8343-4982-aa03-370fe7cce6f8,en,Sin Ghaung Village Tract,singhaung,true,false,0604223,postal EN spelling not in primary/alias set,v3,false
8a828723-fac4-4f2d-ba47-86870964e8b7,my,ထီပေါင်း ကျေးရွာအုပ်စု,ထီပေါင်း,true,false,0605204,postal MM spelling not in primary/alias set,v3,false
b1e5c3f7-39e3-4406-a45b-69e09690ef05,en,Nang Toke Village Tract,nangtoke,true,false,0605212,postal EN spelling not in primary/alias set,v3,false
1552752f-a7ac-4f47-b69f-69061d99f35a,en,Ohn Kwe Village Tract,ohnkwe,true,false,0607213,postal EN spelling not in primary/alias set,v3,false
3a6b922c-a42f-46b5-9738-eca1aee48292,en,Nang Kaung Hmu Village Tract,nangkaunghmu,true,false,0607214,postal EN spelling not in primary/alias set,v3,false
4ac1df10-acb3-4da1-b807-e4d8e979fc43,en,Nan Thea Village Tract,nanthea,true,false,0608200,postal EN spelling not in primary/alias set,v3,false
9ba594f5-acfa-48a0-a376-b239f623dd25,en,Taung Chay Myin Sa Hkun Village Tract,taungchaymyinsahkun,true,false,0608206,postal EN spelling not in primary/alias set,v3,false
9d5ad005-adc8-41d8-9af0-17970c5dfc0a,en,Mong Ping Village Tract,mongping,true,false,0609215,postal EN spelling not in primary/alias set,v3,false
c7ab77fa-f316-48f0-86da-52ca1badb8b5,en,Nar Sang Village Tract,narsang,true,false,0614201,postal EN spelling not in primary/alias set,v3,false
97d333ab-3be4-4ad3-bf17-67d4e0a77cef,en,Hpet Nam Village Tract,hpetnam,true,false,0615201,postal EN spelling not in primary/alias set,v3,false
0d871b16-38fb-4fb5-b341-81501d856a71,en,Hseng Lin Village Tract,hsenglin,true,false,0615205,postal EN spelling not in primary/alias set,v3,false
33d0589d-44c5-42e1-86eb-d1c8f90daa5a,en,Nansang Village Tract,nansang,true,false,0616200,postal EN spelling not in primary/alias set,v3,false
140c91ad-6e77-4e47-8190-08a933bdfd57,en,Kyeng Hkam Village Tract,kyenghkam,true,false,0621207,postal EN spelling not in primary/alias set,v3,false
9619858a-e79e-4126-80d0-888a7935e808,en,Maung Hna Ma Village Tract,maunghnama,true,false,0702246,postal EN spelling not in primary/alias set,v3,false
f936f85f-e415-4b61-b74f-3302fb039f71,en,Ta Ya Gu Village Tract,tayagu,true,false,0703215,postal EN spelling not in primary/alias set,v3,false
cf2d8d05-f8e7-4baf-bfba-a250887a9b66,en,Wa Ya Kyun Village Tract,wayakyun,true,false,0703251,postal EN spelling not in primary/alias set,v3,false
e44739c4-64f7-46b0-a0fe-e44de9efc0eb,en,Maung Hna Ma (a) Pa Oe Thei Ma Village Tract,maunghnamaapaoetheima,true,false,0703274,postal EN spelling not in primary/alias set,v3,false
b7b153e6-91d4-4c9b-9349-7741dba00be5,en,Poe Shi Pyin Village Tract,poeshipyin,true,false,0705208,postal EN spelling not in primary/alias set,v3,false
570161c3-994b-4aea-8740-2c4971aebf7e,my,ကြာကန် ကျေးရွာအုပ်စု,ကြာကန်,true,false,0710239,postal MM spelling not in primary/alias set,v3,false
9efb1454-70e2-4455-884f-644d91d23476,en,Su Yit Chaung Village Tract,suyitchaung,true,false,0710255,postal EN spelling not in primary/alias set,v3,false
